전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1
84.95,14,56,45,0,0,0,0,1,0,0,0,0,0,1,10.12667110305036
84.9816,17,59,54,0,0,0,0,0,0,0,0,0,0,1,10.404293143019792
59.96,6,55,32,0,0,0,0,0,0,0,0,0,0,1,9.169622538697624
22.2,2,59,34,0,0,0,0,0,1,0,0,0,0,0,7.601402334583733
43.35,12,56,29,1,0,0,0,0,0,0,0,0,0,0,9.770013301136158
109.651,12,63,44,1,0,0,0,0,0,0,0,0,0,0,11.373674891823535
84.96,5,59,33,0,0,0,0,0,0,0,0,0,1,1,9.047939083
59.25,9,55,37,1,0,0,0,0,0,0,0,0,0,1,10.06266841688844
95.19,34,57,45,0,1,0,0,0,0,0,0,0,0,1,10.448743588106623
49.68,6,56,39,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
49.97,11,60,41,0,0,0,0,1,0,0,0,0,0,0,10.626217806887722
84.85,6,57,48,0,0,0,0,1,0,0,0,0,0,0,10.59665973278358
59.407,6,60,36,0,0,0,0,0,0,0,0,0,1,1,9.036106025364846
72.9256,19,60,56,0,0,0,0,0,0,1,0,0,0,1,10.05195066017375
63.95,5,58,58,0,0,0,0,0,0,0,0,0,0,1,9.680406499268877
84.85,6,60,46,0,0,0,0,1,0,0,0,0,0,1,10.66897865021924
118.0531,2,56,48,0,0,0,0,0,0,0,0,0,0,0,10.33854382482173
59.63,11,60,36,1,0,0,0,0,0,0,0,0,0,1,10.485731104959568
49.987,10,60,54,1,0,0,0,0,0,0,0,0,0,1,11.156264806643742
84.69,7,59,47,1,0,0,0,0,0,0,0,0,0,1,11.050905878263569
59.962,14,57,42,0,0,0,0,1,0,0,0,0,0,0,10.53876724439254
74.969,6,63,58,0,0,0,0,0,1,0,0,0,0,1,9.764570253
84.95,6,62,32,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
84.9959,12,60,44,0,0,0,0,1,0,0,0,0,0,0,11.033291613631048
93.735,14,60,46,0,0,1,0,0,0,0,0,0,0,1,10.911463720944791
119.5762,7,56,48,0,0,0,0,0,0,0,0,0,0,0,10.664316745782925
84.9253,28,60,57,0,0,0,0,1,0,0,0,0,0,1,11.60824473564232
84.9328,11,56,46,0,0,0,0,0,0,0,0,0,0,1,9.814710982145282
84.89,2,59,54,0,0,0,0,0,0,0,0,0,0,1,10.872389709681492
78.95,7,59,30,0,0,0,0,1,0,0,0,0,0,0,10.154285180632154
59.994,17,60,55,0,0,0,0,0,0,0,0,0,0,0,10.229223792606836
59.9328,22,62,55,0,1,0,0,0,0,0,0,0,0,1,9.692828247710418
84.7328,13,59,47,0,0,0,0,1,0,0,0,0,0,0,10.62135173563291
61.56,3,56,34,0,0,0,0,0,0,1,0,0,0,0,9.429556219952412
48.32,1,57,29,0,0,0,0,0,0,0,0,0,0,1,8.575650760987806
38.365,11,55,38,0,0,0,0,0,0,0,0,0,0,1,8.434028950155469
33.57,1,62,40,0,0,0,0,0,1,0,0,0,0,1,7.762596048540069
135.1458,9,55,47,0,0,0,0,0,0,0,0,1,0,1,10.389026137075234
36.69,10,59,49,1,0,0,0,0,0,0,0,0,0,1,10.84546552414626
74.08,3,58,32,0,0,0,0,0,0,0,0,0,0,0,9.472781556562168
84.91,16,56,36,1,0,0,0,0,0,0,0,0,0,1,11.05881093278828
84.933,22,60,50,0,0,0,0,0,1,0,0,0,0,1,10.292179440058462
70.82,5,55,31,0,0,0,1,0,0,0,0,0,0,1,9.510519035757246
84.86,12,55,32,1,0,0,0,0,0,0,0,0,0,1,10.247112717290388
84.94,11,59,34,0,0,0,0,0,0,0,0,0,0,0,10.239995502805316
77.51,6,60,44,0,0,0,0,1,0,0,0,0,0,0,9.615872145
84.9,5,55,30,0,0,0,0,0,0,0,0,0,0,1,9.433563920090563
84.962,6,62,37,0,0,0,1,0,0,0,0,0,0,1,10.709985739582528
59.82,10,58,31,0,0,0,0,1,0,0,0,0,0,0,9.332646496360152
101.7996,6,60,44,0,1,0,0,0,0,0,0,0,0,0,10.55323128448846
84.88,7,56,36,0,1,0,0,0,0,0,0,0,0,1,10.165890277802454
59.98,4,57,34,1,0,0,0,0,0,0,0,0,0,1,11.089820688682371
84.863,11,56,43,0,0,0,0,0,0,0,1,0,0,1,10.22560728293294
59.97,2,55,44,0,0,0,0,0,0,0,0,0,0,1,9.488047863
104.86,10,58,19,1,0,0,0,0,0,0,0,0,0,1,11.669937760751914
59.97,18,60,37,0,0,0,0,1,0,0,0,0,0,0,10.060534035475412
59.995,5,60,38,0,0,0,0,0,0,0,0,1,0,0,9.239996256883693
63.99,5,56,31,0,0,0,0,0,0,0,0,0,0,1,9.561067663645012
49.8,12,56,40,0,0,0,0,0,0,0,1,0,0,1,7.8636512654486515
59.97,1,58,37,0,0,0,0,1,0,0,0,0,0,0,9.648659816955297
59.73,15,59,44,0,0,0,0,0,0,0,0,0,0,0,9.210440366976515
45.48,14,60,35,0,0,0,0,1,0,0,0,0,0,0,9.873079890114704
69.8153,8,62,56,0,1,0,0,0,0,0,0,0,0,0,10.34177474101152
96.87,1,58,37,0,0,0,0,0,0,0,0,0,0,1,10.203629181337648
59.86,4,59,34,0,0,0,1,0,0,0,0,0,0,1,9.770013301136158
68.69,12,56,48,0,0,0,0,1,0,0,0,0,0,1,9.711176264112805
59.82,15,57,40,0,0,0,0,0,0,0,0,0,0,1,9.433563920090563
49.98,2,57,34,0,0,0,0,1,0,0,0,0,0,1,10.090008612393838
59.98,8,55,28,0,0,0,0,0,0,0,0,0,0,1,9.259225769705994
84.8281,2,56,56,0,0,0,0,0,0,0,1,0,0,1,10.021315031649332
49.94,9,60,31,0,0,0,0,1,0,0,0,0,0,0,10.221977646629885
49.77,2,56,37,0,0,0,0,0,1,0,0,0,0,0,9.071193240566023
39.69,14,56,29,1,0,0,0,0,0,0,0,0,0,1,10.239995502805316
84.97,8,56,35,1,0,0,0,0,0,0,0,0,0,1,10.373522431293592
59.9958,12,60,51,0,0,0,0,0,0,0,1,0,0,1,9.738082108118489
59.73,5,58,40,0,0,0,0,1,0,0,0,0,0,1,9.561067663645012
84.352,3,58,44,0,0,0,0,0,0,0,0,0,0,1,9.752722801
115.93,27,57,53,0,0,0,1,0,0,0,0,0,0,0,11.01864554
65.43,5,56,35,0,0,0,0,0,0,0,0,0,0,1,9.711176264112805
59.93,18,60,40,1,0,0,0,0,0,0,0,0,0,1,11.19822841866684
49.59,10,57,37,0,0,0,0,0,0,0,0,0,0,0,9.254452946594505
99.96,14,56,40,0,0,0,0,1,0,0,0,0,0,0,10.725489582719506
84.9184,11,59,39,0,0,0,0,1,0,0,0,0,0,1,10.896757843893464
119.009,2,55,46,0,1,0,0,0,0,0,0,0,0,0,10.50783084142058
49.65,12,56,34,0,0,0,0,0,0,0,0,0,0,0,9.615872145
120.763,18,59,42,0,0,0,0,1,0,0,0,0,0,0,10.584081267024454
58.19,1,55,35,0,0,0,0,1,0,0,0,0,0,0,10.34177474101152
84.986,16,60,58,0,0,0,0,0,1,0,0,0,0,1,10.275085591132717
59.93,10,55,40,1,0,0,0,0,0,0,0,0,0,1,10.367253014814716
56.15,31,56,51,0,1,0,0,0,0,0,0,0,0,1,9.989711119284744
84.23,11,60,40,0,0,0,0,1,0,0,0,0,0,1,9.680406499268877
56.15,32,57,51,0,1,0,0,0,0,0,0,0,0,1,10.014626341770096
84.95,15,62,37,0,0,0,0,0,0,0,0,0,1,1,9.809231816610408
99.98,13,58,39,0,0,0,0,0,0,0,0,0,0,0,10.184937747111393
75.7502,4,60,42,0,0,0,0,0,0,0,0,0,1,1,9.488047863
84.39,12,58,35,0,0,0,0,1,0,0,0,0,0,1,10.196194479235656
40.3,3,59,23,0,0,0,0,1,0,0,0,0,0,0,9.910016194498828
54.5087,13,57,49,0,0,0,0,0,0,0,0,0,0,1,9.711176264112805
68.72,1,59,42,0,0,0,0,1,0,0,0,0,0,1,9.825580063659602
47.25,3,60,26,0,0,0,0,0,1,0,0,0,0,1,8.343077871169383
59.97,14,62,34,0,0,0,0,0,0,0,0,0,0,1,9.609183604
58.55,7,60,41,0,0,0,0,1,0,0,0,0,0,1,9.708141545
84.87,6,55,36,0,0,0,0,1,0,0,0,0,0,1,9.575052927597383
52.2,13,55,31,0,0,0,0,0,0,0,0,0,0,1,9.065430200180376
99.985,4,57,55,0,0,0,0,0,0,0,0,0,0,1,10.591647316585028
84.64,4,59,46,0,0,0,0,0,0,0,0,0,0,1,9.903537551
59.9402,4,60,43,0,0,1,0,0,0,0,0,0,0,0,10.021315031649332
29.4,4,59,37,0,0,0,0,0,1,0,0,0,0,1,7.844240718141811
41.72,4,57,21,0,0,0,0,1,0,0,0,0,0,1,9.392745259
59.8404,9,56,43,0,0,0,0,0,0,0,0,0,0,1,9.667828508
41.3,10,56,28,1,0,0,0,0,0,0,0,0,0,0,9.903537551
76.17,6,58,47,0,0,0,0,0,0,0,0,0,0,0,10.485731104959568
84.99,21,63,42,1,0,0,0,0,0,0,0,0,0,0,11.277215789596893
84.992,7,60,46,0,0,0,0,0,0,1,0,0,0,0,9.903537551
59.97,5,56,32,0,0,0,1,0,0,0,0,0,0,0,9.34145635
60.0,11,60,37,0,0,0,0,0,0,0,0,0,0,0,9.105090961257083
59.832,10,63,44,0,0,0,1,0,0,0,0,0,0,1,10.199918739620156
59.968,8,58,56,0,0,0,0,1,0,0,0,0,0,0,10.55061697
59.34,12,58,33,0,0,0,0,0,0,0,0,0,0,1,9.546884034617923
84.9132,8,58,45,0,0,0,0,0,0,1,0,0,0,1,9.770013301136158
50.64,3,59,21,0,0,0,0,0,0,0,0,0,0,1,8.974744612722734
59.92,13,55,42,0,0,0,0,0,1,0,0,0,0,0,9.852246888342531
84.9959,14,60,44,0,0,0,0,1,0,0,0,0,0,0,10.905974329106854
134.68,8,62,49,0,0,0,0,0,0,0,0,0,0,1,10.849356503939038
84.94,3,62,47,0,0,0,0,0,0,1,0,0,0,1,10.181157167204905
84.9751,13,57,45,0,0,0,0,0,0,0,0,0,1,1,9.933094897288786
59.9,9,58,34,0,0,0,0,0,0,0,1,0,0,0,8.699681400989514
59.43,3,60,40,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
131.8954,15,55,47,0,0,0,1,0,0,0,0,0,0,0,10.591647316585028
59.36,3,58,32,0,0,0,0,0,0,1,0,0,0,1,7.972810784121404
46.2,10,55,42,0,0,0,0,0,0,0,1,0,0,1,9.1902397
84.99,3,58,44,0,0,0,0,0,0,0,0,0,1,0,9.546884034617923
77.22,19,59,39,0,0,0,0,0,0,0,0,0,0,1,9.814710982145282
49.5,11,55,34,0,0,0,0,1,0,0,0,0,0,0,9.770013301136158
84.92,8,62,44,0,0,0,0,1,0,0,0,0,0,1,10.591647316585028
53.84,1,56,30,0,0,0,0,0,0,0,0,0,0,0,9.012011377036412
39.792,7,55,40,0,0,0,0,0,0,0,0,0,0,0,9.244838412
84.9382,14,56,50,0,0,0,0,0,0,0,0,0,0,0,10.239995502805316
84.937,11,60,41,0,0,0,0,1,0,0,0,0,0,1,9.792611856190192
29.0,7,59,38,0,0,0,0,0,0,0,0,0,0,1,8.77971129
59.195,17,57,35,0,0,0,0,1,0,0,0,0,0,0,10.402776888483787
59.988,9,55,52,0,0,0,0,1,0,0,0,0,0,1,10.308985993422082
115.0662,19,56,49,0,0,0,1,0,0,0,0,0,0,0,10.885584751364703
46.53,14,55,35,0,0,0,0,0,0,0,0,0,0,0,9.612533466213929
39.12,5,56,28,0,0,0,0,1,0,0,0,0,0,1,9.235130540783402
84.9362,6,58,49,0,0,0,0,0,0,0,0,1,0,1,9.975854724662028
84.886,9,59,46,0,0,0,0,0,0,1,0,0,0,0,9.741027444837728
84.97,12,55,35,0,0,0,0,0,0,0,1,0,0,1,9.546884034617923
133.77,4,61,48,0,1,0,0,0,0,0,0,0,0,0,10.691967639914864
84.98,7,57,44,0,0,0,0,1,0,0,0,0,0,1,10.39516093745751
59.79,4,59,56,0,0,0,0,1,0,0,0,0,0,1,10.881832472145556
84.79,2,59,37,0,0,0,0,0,0,0,0,0,0,0,9.433563920090563
59.98,5,59,49,0,0,0,0,1,0,0,0,0,0,1,10.303973619097128
43.44,4,63,32,0,0,0,0,0,1,0,0,0,0,1,8.160803920954665
51.09,3,56,23,0,0,0,0,0,0,0,0,0,0,0,8.657129031713755
84.93,24,60,58,0,0,0,0,1,0,0,0,0,0,0,10.59665973278358
84.573,3,60,42,0,0,0,0,1,0,0,0,0,0,1,9.798182590890704
124.4246,2,58,53,1,0,0,0,0,0,0,0,0,0,0,11.418625774449598
84.947,11,60,50,0,0,0,1,0,0,0,0,0,0,0,10.762170357789897
59.88,6,59,34,0,0,0,0,0,0,0,0,0,0,1,9.210440366976515
59.78,4,56,32,0,0,0,0,0,0,0,0,0,0,1,9.680406499268877
59.539,18,59,57,0,0,0,0,1,0,0,0,0,0,1,10.32551474894327
75.07,4,55,32,0,0,0,0,0,0,0,0,0,0,1,8.999742789830492
59.78,5,55,32,0,0,0,0,1,0,0,0,0,0,1,10.477316144080852
84.709,1,59,41,0,0,0,0,0,0,0,1,0,0,1,9.609183604
59.7659,21,57,57,0,0,0,0,0,0,0,0,0,0,1,9.9603876
59.9479,18,60,58,0,0,0,0,0,0,0,0,0,0,1,9.975854724662028
101.5882,11,55,51,0,0,0,1,0,0,0,0,0,0,0,10.72328941021858
59.91,2,62,36,0,0,0,0,0,0,1,0,0,0,0,9.680406499268877
15.58,2,55,52,1,0,0,0,0,0,0,0,0,0,0,9.172742341560864
49.2565,9,57,57,0,1,0,0,0,0,0,0,0,0,1,9.705097588
134.64,1,60,40,0,0,0,0,1,0,0,0,0,0,1,10.434145214930489
84.42,5,55,33,0,0,0,0,1,0,0,0,0,0,1,9.585414998760278
84.798,10,60,46,0,0,0,0,0,0,1,0,0,0,0,9.711176264112805
84.81,6,56,30,0,0,0,0,0,0,0,0,0,1,1,9.510519035757246
59.06,12,56,44,0,0,0,0,1,0,0,0,0,0,0,9.901034546375062
84.89,4,55,49,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592
49.96,11,60,36,0,0,0,0,1,0,0,0,0,0,0,9.975854724662028
118.3775,35,57,51,0,1,0,0,0,0,0,0,0,0,0,11.338583982516496
36.62,8,55,40,0,0,0,0,0,1,0,0,0,0,1,8.446985296372741
101.9294,18,56,54,0,0,0,1,0,0,0,0,0,0,0,10.957817003758691
84.9196,15,58,42,0,0,0,0,1,0,0,0,0,0,0,10.719980048331395
76.54,3,55,33,0,0,0,0,0,0,0,0,0,0,1,9.472781556562168
84.24,10,56,29,0,0,0,0,0,0,0,0,0,0,0,10.146472946063875
59.49,13,62,32,0,0,0,0,0,0,0,1,0,0,0,9.047939083
59.88,7,57,40,0,0,0,0,0,0,0,0,0,0,1,9.680406499268877
43.76,10,59,35,0,0,0,0,1,0,0,0,0,0,0,9.798182590890704
111.0113,26,56,50,0,0,1,0,0,0,0,0,0,0,1,11.127277689932466
84.8,7,59,50,1,0,0,0,0,0,0,0,0,0,1,11.03973275601109
61.56,6,59,29,0,1,0,0,0,0,0,0,0,0,1,9.409273194575334
75.7795,22,63,58,0,0,0,0,0,0,0,0,0,0,0,10.626217806887722
84.9879,6,62,57,0,0,0,0,1,0,0,0,0,0,1,10.545367754151744
100.9214,1,60,57,0,0,0,0,0,0,0,0,0,0,1,10.799595985047786
59.95,16,60,37,0,0,1,0,0,0,0,0,0,0,1,9.841665338892785
49.98,14,60,33,0,0,0,0,1,0,0,0,0,0,1,10.584081267024454
84.87,8,56,36,1,0,0,0,0,0,0,0,0,0,1,10.778977123006351
84.7143,12,60,42,0,0,0,0,0,0,0,0,0,0,0,9.746892220313054
59.9702,12,58,53,0,0,1,0,0,0,0,0,0,0,1,10.432673587634053
59.8477,3,60,57,0,0,0,0,0,0,1,0,0,0,1,9.989711119284744
76.878,2,59,54,0,0,0,0,0,0,1,0,0,0,1,9.867912187022208
84.96,5,57,41,1,0,0,0,0,0,0,0,0,0,0,10.13344781717726
75.3154,8,62,58,0,0,0,0,0,1,0,0,0,0,1,9.609183604
59.9605,14,59,51,0,0,0,0,0,0,0,0,0,1,1,9.595670797663969
84.53,13,56,49,1,0,0,0,0,0,0,0,0,0,1,10.75152085670396
51.7,1,55,21,0,1,0,0,0,0,0,0,0,0,1,9.105090961257083
75.7475,25,58,57,0,0,0,0,0,0,0,0,0,0,0,10.21833478806055
74.71,13,57,44,0,0,0,0,1,0,0,0,0,0,1,10.24356044187724
84.986,5,55,49,0,0,0,0,1,0,0,0,0,0,1,10.12667110305036
59.6708,16,55,44,0,0,0,0,1,0,0,0,0,0,1,10.010142230404668
59.94,14,62,38,0,0,0,0,0,0,0,0,0,0,1,9.898525260706313
41.3,9,59,33,0,0,0,0,0,0,0,0,0,0,0,9.148571345578551
64.335,8,60,24,0,0,0,0,1,0,0,0,0,0,1,10.030164255362632
84.881,10,57,45,0,0,0,0,1,0,0,0,0,0,1,10.085850775128716
84.683,13,56,45,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
49.95,6,55,38,0,0,0,0,1,0,0,0,0,0,1,9.581972891547895
84.86,2,56,33,0,1,0,0,0,0,0,0,0,0,0,9.510519035757246
59.55,3,58,41,0,0,0,0,0,0,0,1,0,0,0,9.741027444837728
84.931,1,55,46,0,0,0,1,0,0,0,0,0,0,1,9.787009914477434
84.9775,6,59,43,0,0,0,0,0,0,1,0,0,0,0,9.975854724662028
84.8699,5,63,59,0,0,0,0,0,0,0,0,0,1,0,10.645448706505872
23.14,2,59,53,0,0,0,0,1,0,0,0,0,0,1,9.028938392241612
59.99,17,58,38,0,0,0,1,0,0,0,0,0,0,0,10.22560728293294
41.58,9,62,40,0,0,0,0,1,0,0,0,0,0,1,8.400884069015854
84.95,3,58,45,0,0,0,0,1,0,0,0,0,0,0,10.404293143019792
39.6,14,60,37,0,0,0,0,0,0,0,0,0,0,0,9.076923258535832
59.99,6,59,41,0,0,0,0,1,0,0,0,0,0,1,9.846970109700957
39.6,4,55,37,1,0,0,0,0,0,0,0,0,0,1,10.064798252418376
84.3,3,60,56,1,0,0,0,0,0,0,0,0,0,1,11.951186847493476
152.1,5,55,55,1,0,0,0,0,0,0,0,0,0,0,11.361427929108464
84.881,6,60,45,0,0,0,0,1,0,0,0,0,0,1,10.221977646629885
51.3,4,62,21,0,0,0,0,0,0,0,0,1,0,0,8.366602832783736
46.23,13,55,36,0,0,1,0,0,0,0,0,0,0,1,9.384377709
49.14,8,55,32,0,0,0,0,1,0,0,0,0,0,0,9.952325334619427
59.94,5,57,32,0,0,0,0,0,0,0,1,0,0,1,8.603554357064281
84.9218,14,63,45,0,0,0,0,1,0,0,0,0,0,0,9.952325334619427
84.88,8,55,49,0,0,0,1,0,0,0,0,0,0,0,10.25417963
84.9667,31,59,59,0,0,0,0,0,0,0,0,0,1,1,10.214678610538815
132.664,1,58,50,0,0,0,0,1,0,0,0,0,0,0,10.809748150372926
83.85,3,58,44,0,0,0,0,0,0,0,0,0,0,1,10.064798252418376
51.12,5,57,23,0,0,0,0,1,0,0,0,0,0,0,10.05195066017375
51.74,5,57,43,0,0,0,0,0,0,1,0,0,0,1,9.711176264112805
59.816,9,59,36,0,1,0,0,0,0,0,0,0,0,0,10.298935994257638
84.9838,11,59,43,0,0,0,0,1,0,0,0,0,0,0,10.518700218288163
84.73,15,59,55,0,0,0,1,0,0,0,0,0,0,0,10.809748150372926
50.16,6,62,40,0,0,0,0,0,0,1,0,0,0,0,9.602450025
84.03,6,60,30,0,0,0,0,0,0,0,0,0,1,1,8.895766604056085
59.779,3,55,44,0,0,0,0,0,0,0,0,0,0,0,9.798182590890704
68.12,8,55,34,0,1,0,0,0,0,0,0,0,0,0,9.525224101853109
84.8901,9,56,45,0,0,0,0,1,0,0,0,0,0,1,10.069044362997351
133.148,18,63,42,0,0,0,0,1,0,0,0,0,0,0,11.034905792929417
38.365,3,63,38,0,0,0,0,0,0,0,0,0,0,1,8.648396877031582
135.449,7,58,48,0,0,0,0,0,0,0,0,0,0,1,10.34177474101152
119.78,11,57,51,0,0,0,0,0,0,0,0,0,0,1,10.66897865021924
84.66,11,58,35,0,1,0,0,0,0,0,0,0,0,0,9.792611856190192
79.24,6,55,11,1,0,0,0,0,0,0,0,0,0,1,11.112462823634855
59.39,7,57,40,0,0,0,1,0,0,0,0,0,0,0,10.102379394048045
80.483,14,55,42,0,0,0,0,1,0,0,0,0,0,1,9.457278572
84.9584,12,58,50,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
59.99,8,57,41,0,0,0,0,0,0,0,0,0,1,1,9.244838412
59.9241,3,59,52,0,0,0,0,1,0,0,0,0,0,1,10.795506083434564
59.4,14,59,34,0,0,0,0,0,0,0,0,0,1,1,8.412054873292933
56.812,9,60,30,0,0,0,1,0,0,0,0,0,0,0,9.648659816955297
49.32,3,56,28,0,0,0,0,0,0,0,1,0,0,1,8.612685172875459
84.75,9,59,57,0,0,0,0,0,0,0,0,0,0,1,10.680539205318292
59.92,14,55,38,0,0,0,0,1,0,0,0,0,0,1,9.852246888342531
84.8207,3,56,51,0,0,0,0,0,0,0,0,0,0,1,10.413342705547674
84.9905,2,59,45,0,0,0,0,1,0,0,0,0,0,1,10.328787967145065
79.8548,14,56,44,0,0,1,0,0,0,0,0,0,0,1,10.298935994257638
124.797,6,55,53,0,0,0,0,0,0,0,0,0,0,1,10.286877452992435
51.48,10,55,38,0,0,0,0,0,0,0,0,0,0,1,9.885883506587769
84.922,17,59,38,0,0,0,0,1,0,0,0,0,0,1,10.181157167204905
71.08,4,58,46,0,0,0,0,1,0,0,0,0,0,1,9.852246888342531
37.85,4,63,32,0,0,0,0,1,0,0,0,0,0,0,10.510559281627843
42.05,3,56,22,0,0,1,0,0,0,0,0,0,0,1,9.350189267
84.994,2,58,56,0,0,0,0,1,0,0,0,0,0,1,10.518700218288163
115.9254,7,60,50,0,0,0,0,1,0,0,0,0,0,1,10.87049040995193
59.67,4,60,30,0,0,0,1,0,0,0,0,0,0,0,9.433563920090563
59.65,17,56,42,1,0,0,0,0,0,0,0,0,0,1,10.275085591132717
59.978,15,58,56,0,0,0,1,0,0,0,0,0,0,0,10.594156665220533
57.2,2,56,30,0,0,0,1,0,0,0,0,0,0,1,9.581972891547895
84.9561,13,59,46,0,0,0,0,0,0,0,0,0,0,0,10.021315031649332
59.9052,6,56,49,0,0,0,0,1,0,0,0,0,0,0,10.32551474894327
84.96,2,60,43,1,0,0,0,0,0,0,0,0,0,0,11.40646434386837
59.9605,12,60,51,0,0,0,0,1,0,0,0,0,0,1,9.375939552625749
84.91,15,62,35,0,0,0,0,0,0,0,0,0,1,1,9.433563920090563
30.637,15,62,53,0,0,0,0,0,0,0,0,0,0,0,9.259225769705994
84.992,14,59,52,0,0,0,0,1,0,0,0,0,0,1,10.742918838113225
84.0525,2,56,47,0,0,0,0,1,0,0,0,0,0,1,10.054103420843257
59.96,9,57,40,1,0,0,0,0,0,0,0,0,0,0,10.477316144080852
84.7556,19,59,46,0,1,0,0,0,0,0,0,0,0,0,10.853232402669228
49.9938,5,62,55,0,0,0,0,0,0,0,0,1,0,1,9.622516246
49.51,5,62,35,0,0,0,0,0,0,0,0,0,0,1,9.952325334619427
70.2,6,55,34,0,0,0,0,0,0,0,0,0,0,1,9.787009914477434
59.955,20,60,40,0,0,0,0,0,0,0,0,0,0,1,9.758519582283522
59.95,4,59,47,1,0,0,0,0,0,0,0,0,0,1,11.277215789596893
84.982,10,57,44,0,0,0,0,1,0,0,0,0,0,1,10.021315031649332
114.71,15,55,41,1,0,0,0,0,0,0,0,0,0,1,11.264476926102368
84.9961,13,55,45,0,1,0,0,0,0,0,0,0,0,0,9.852246888342531
66.45,3,62,37,0,0,0,0,1,0,0,0,0,0,1,9.210440366976515
84.97,6,56,38,0,0,0,0,1,0,0,0,0,0,0,10.287081896226075
39.54,3,60,21,0,0,1,0,0,0,0,0,0,0,1,9.433563920090563
134.99,3,55,38,0,0,0,0,0,0,0,0,0,0,1,10.030164255362632
14.69,3,59,55,0,0,0,0,1,0,0,0,0,0,0,9.116139576577355
126.66,19,58,50,0,0,0,0,1,0,0,0,0,0,0,11.362114203075018
84.9362,10,56,49,0,0,0,0,0,0,0,0,1,0,1,10.034559673629849
75.24,5,60,40,0,0,0,0,1,0,0,0,0,0,1,9.674137279312395
84.86,3,62,49,0,0,0,0,0,0,0,1,0,0,1,9.798182590890704
84.3928,5,57,44,0,0,0,0,0,0,0,0,0,0,1,9.903537551
84.9515,3,62,55,0,0,0,0,1,0,0,0,0,0,1,10.66897865021924
59.6964,7,62,57,0,0,0,0,1,0,0,0,0,0,1,10.768569197003542
49.896,11,62,40,0,0,0,0,0,0,0,1,0,0,1,8.987321812850125
74.58,9,55,33,0,0,0,0,1,0,0,0,0,0,0,9.798182590890704
84.98,28,63,58,1,0,0,0,0,0,0,0,0,0,1,11.686887175419702
59.8868,26,60,58,0,0,0,0,0,0,0,0,0,0,0,10.221977646629885
59.8841,9,60,57,0,0,0,0,0,1,0,0,0,0,1,9.758519582283522
84.3979,13,55,43,0,0,0,0,0,0,0,0,0,0,1,10.064798252418376
59.99,1,60,38,0,0,0,0,0,0,0,1,0,0,1,9.259225769705994
59.53,16,62,37,1,0,0,0,0,0,0,0,0,0,0,11.49273296168228
84.96,19,57,57,0,0,0,0,0,0,0,0,0,0,1,10.157703323404748
19.577,13,62,53,0,1,0,0,0,0,0,0,0,0,0,9.132486932771318
84.92,3,56,51,1,0,0,0,0,0,0,0,0,0,1,11.13751903414526
109.69,8,62,33,0,1,0,0,0,0,0,0,0,0,1,9.615872145
44.52,13,60,32,0,0,0,0,0,0,0,0,0,0,1,8.909370405197466
53.1,5,56,28,0,0,0,0,0,0,0,0,0,0,1,8.94910547
84.993,22,61,56,0,0,0,0,0,0,0,0,0,0,0,10.91328684226798
84.934,3,60,40,0,0,0,0,1,0,0,0,0,0,1,10.043292972227004
84.98,10,58,58,0,0,0,0,0,0,0,0,0,0,1,10.161727940887769
84.9906,4,61,45,0,0,0,0,0,0,0,0,0,0,1,9.846970109700957
84.48,18,58,44,0,0,0,0,1,0,0,0,0,0,0,10.165890277802454
110.31,4,55,42,0,0,0,0,0,0,0,0,0,1,1,9.667828508
71.6206,6,60,49,0,0,1,0,0,0,0,0,0,0,1,10.682835364853922
51.39,9,57,29,1,0,0,0,0,0,0,0,0,0,0,10.993748398115178
84.7024,17,60,58,0,0,0,0,1,0,0,0,0,0,1,10.59665973278358
59.75,5,60,44,0,0,0,0,0,0,0,0,0,0,1,9.798182590890704
59.651,5,59,45,1,0,0,0,0,0,0,0,0,0,1,11.338583982516496
51.99,16,60,55,0,0,0,0,0,0,1,0,0,0,1,9.822873848541882
101.97,20,55,47,0,0,0,0,0,0,0,0,0,0,0,10.165890277802454
22.68,13,62,31,0,0,0,0,0,1,0,0,0,0,0,7.824445930877619
73.32,9,57,36,0,0,0,0,0,0,0,0,0,0,1,9.615872145
65.33,5,56,28,0,1,0,0,0,0,0,0,0,0,1,9.546884034617923
134.76,5,59,38,0,0,0,0,1,0,0,0,0,0,0,11.082157933374816
84.99,14,59,55,0,0,0,0,0,0,0,0,0,0,1,9.798182590890704
59.84,11,63,38,0,0,0,0,1,0,0,0,0,0,0,10.59665973278358
92.8921,2,60,51,0,0,0,0,0,0,0,0,0,0,0,10.59665973278358
134.95,3,55,39,0,0,0,0,1,0,0,0,0,0,0,10.518700218288163
37.45,3,62,39,0,0,0,0,1,0,0,0,0,0,0,9.287394001418471
