지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
26350,반여동,2019-04-30 0:00,센텀대림아파트,1199-11,59.99,2,1996,17500
11710,거여동,2020-01-09 0:00,거여5단지,294,59.74,11,1997,70000
41285,식사동,5/29/2019 0:00,위시티블루밍3단지,1510,123.08,11,2010,48800
43113,신봉동,2022-04-03 0:00,주공,528,61.77,2,1986,"21,000"
31170,방어동,12/20/2018 0:00,다운6,934-1,59.76,2,1994,8000
27230,국우동,2023-02-13 0:00,부영1차,1079,60.2153,5,2002,"20,000"
28245,귤현동,2016-07-23 0:00,계양센트레빌1단지,531,84.92200000000003,14,2013,36900
31710,삼남면 교동리,2016-05-25 0:00,울산교동리슈빌,1555-1,101.3889,13,2008,27800
28110,중산동,2020-03-19 0:00,인천 영종 한양수자인,1878-1,59.2185,25,2012,25600
44133,성환읍 매주리,2018-02-10 0:00,부영사랑으로,244-5,84.8872,8,2006,17500
41830,양평읍 백안리,2019-10-04 0:00,블루밍2단지,876,114.888,1,2010,26000
31200,달천동,2022-04-14 0:00,그린카운티2,107-1,59.8237,12,2004,"20,000"
28185,옥련동,2019-03-02 0:00,아주1,640-1,29.7,13,1997,12450
45130,미장동,2019-01-12 0:00,현대파인빌2차,Jan-51,59.938,7,2006,12700
41115,우만동,2016-08-06 0:00,동수원신도브래뉴,606,84.8595,3,2007,30200
30170,둔산동,2015-09-11 0:00,크로바,1509,101.79,8,1992,41800
41610,초월읍 쌍동리,8/3/2019 0:00,초월롯데캐슬아파트,390,84.93,10,2004,33000
41290,원문동,2017-12-30 0:00,래미안슈르,4,84.946,10,2008,88000
26320,구포동,2022-05-13 0:00,유림노르웨이숲,1293,84.9149,12,2005,"24,200"
45130,나운동,6/24/2020 0:00,주공3차,835,54.77,2,1984,8000
30200,관평동,2016-07-30 0:00,한화꿈에그린3차,1280,84.90100000000002,3,2008,28300
41370,원동,2019-08-19 0:00,오산원동 한양수자인아파트,907,84.96,18,2019,30000
43740,영동읍 부용리,2020-06-04 0:00,지평더웰ll,416-1,59.8755,9,2009,15600
30170,둔산동,2019-02-28 0:00,파랑새,957,72.8725,4,1995,23450
28237,부개동,2022-04-23 0:00,주공5,500-1,59.99,6,1998,"41,500"
29170,문흥동,2015-06-03 0:00,우성,787-6,96.64,11,1990,15500
44133,성환읍 매주리,4/24/2019 0:00,성환골드,319-1,65.46,1,1991,7300
41171,안양동,2016-11-05 0:00,성원1,767,84.93,4,1995,33900
26410,부곡동,2020-01-07 0:00,에스케이,Nov-63,59.91,16,1998,28400
11680,개포동,2015-05-25 0:00,개포주공 1단지,141,50.64,1,1982,85000
30200,노은동,2019-01-23 0:00,노은노블레스,553-2,144.51,7,2004,28400
28177,학익동,2015-03-26 0:00,풍림아이원,721,84.928,23,2007,28750
29155,임암동,2023-03-25 0:00,효천시티프라디움,728,84.9947,12,2019,"56,000"
44180,명천동,2020-07-05 0:00,명천주공3,389,59.8,11,1996,9400
43111,용암동,2018-03-19 0:00,중흥마을부영,2444,84.9508,11,2001,18200
50110,연동,2015-05-15 0:00,해월루,271-19,19.6895,2,2012,6900
30110,인동,2022-03-01 0:00,세강듀오빌,Apr-78,59.9264,5,2004,"14,800"
45130,금동,2022-05-13 0:00,동신,10,83.59,8,1992,"8,300"
41570,마산동,2020-01-03 0:00,은여울마을 경남아너스빌,639-8,74.65,9,2013,28800
44200,배방읍 장재리,2017-02-07 0:00,요진 와이시티,1767,114.4272,18,2011,47000
47190,산동읍 인덕리,2020-11-17 0:00,구미중흥에스-클래스에코시티,1107,84.8922,1,2017,29800
44133,백석동,5/10/2019 0:00,그린빌2,890,84.65,13,2004,23500
41190,중동,2016-07-12 0:00,미리내마을(우성),1178,33.54,6,1993,18000
41287,대화동,2016-07-23 0:00,대화마을(5단지),2570,84.3669,19,2003,32750
47830,대가야읍 쾌빈리,7/15/2020 0:00,해동디오팰리스,01-Jun,84.88,14,2007,13600
42150,입암동,2016-12-29 0:00,입암현대,440,84.904,6,1998,15950
11230,장안동,2016-06-18 0:00,래미안장안2차,329-3,81.05,3,2007,44800
48240,사남면 월성리,2015-08-14 0:00,사천한주빌라트,12월 01일,59.87,6,1999,12000
42770,남면 문곡리,1/6/2018 0:00,정선수려안,593,84.941,2,2011,10500
46130,웅천동,2019-11-16 0:00,웅천지웰1차(2블럭),1683,84.935,15,2010,33500
31170,서부동,2023-01-11 0:00,남목현대,591,60,3,1992,"12,000"
41281,관산동,8/23/2019 0:00,더퍼스트프라임,1015,59.826,16,2014,21500
44250,금암동,2020-06-13 0:00,우림루미아트,167-1,123.6361,6,2005,27000
11530,구로동,2015-02-09 0:00,주공1,685-222,73.08,13,1986,33800
11680,대치동,2021-05-10,테헤란로대우아이빌(891-6),891-6,59.83,11,2004,"84,000"
44131,신부동,2019-04-28 0:00,신부동도솔노블시티동문굿모닝힐,988,59.97,23,2018,23200
41173,관양동,2015-03-18 0:00,공작아파트,1588,37.85,6,1993,19450
41271,성포동,2015-03-17 0:00,주공11,591,59.15,1,1994,22000
11590,상도동,2016-06-10 0:00,래미안상도3차,431,84.96,14,2004,65800
46780,보성읍 보성리,2017-09-21 0:00,정산,542,84.24,4,1992,4300
41590,목동,2022-09-23 0:00,한신더휴,485,83.4162,17,2018,"60,000"
29200,월계동,3/16/2018 0:00,첨단두산1차,764-4,59.857,2,1996,14200
31140,야음동,12/13/2018 0:00,동부1,789-6,59.64,17,1995,20500
46730,구례읍 봉북리,2022-07-08 0:00,지리산파크맨션,458-6,72.05,3,2000,"12,000"
28177,주안동,2017-02-21 0:00,욱일,1465-36,47.76,5,1982,7860
11380,수색동,7/25/2018 0:00,수색자이 1단지,75,116.92,17,2009,73500
41820,청평면 청평리,2015-12-17 0:00,청평삼성쉐르빌,837,69.87,11,2012,19100
31170,화정동,12/26/2018 0:00,엠코타운 이스턴베이,949,68.9796,21,2015,29000
41111,율전동,2023-01-28 0:00,벽산블루밍,543,84.703,4,2005,"34,500"
28200,만수동,2016-11-01 0:00,뉴서울,1044,34.65,2,1992,10400
45111,효자동2가,2020-05-27 0:00,더샵효자아파트,100-1,125.9471,17,2005,40500
43114,우암동,2016-03-08 0:00,일진캠퍼스타워,237-13,17.22,3,2015,7410
26290,용호동,2015-05-27 0:00,일신프리빌리지,179-4,59.96,4,1996,19900
42150,주문진읍 교항리,2018-10-08 0:00,우신그린피아임대,1166-1,59.98,15,1999,7000
48170,금산면 장사리,10/21/2019 0:00,두산위브,705,84.995,13,2009,17700
41135,야탑동,12/4/2019 0:00,탑마을(경남)1,525,84.91,13,1994,81800
26320,금곡동,2023-02-14 0:00,화명한일유앤아이,1898,83.5,17,2002,"33,500"
41135,구미동,2017-05-14 0:00,까치마을(1단지)(대우롯데선경),77,84.79,23,1995,62800
41117,이의동,2017-10-14 0:00,자연앤힐스테이트,1344,84.55,16,2012,76000
43130,교현동,2015-03-11 0:00,신원9,465-16,59.52,2,1991,7700
41570,마산동,2015-06-18 0:00,은여울마을 경남아너스빌,639-8,74.65,4,2013,24970
48250,무계동,2015-10-23 0:00,석봉마을10단지대동1,156-5,59.88,1,2000,14500
41610,태전동,2018-04-16 0:00,광주태전아이파크,87,84.9774,4,2017,38000
41360,진접읍 부평리,2015-09-11 0:00,진접센트레빌시티3단지,758,84.98,4,2009,23000
48250,진영읍 진영리,2016-07-19 0:00,협성팔레스타운,598-3,74.52,4,2001,13800
26440,지사동,2022-04-19 0:00,협성·DS엘리시안,1186,59.9588,12,2015,"16,600"
41550,공도읍 양기리,2023-01-05 0:00,안성공도서해그랑블아파트,615,65.6345,19,2019,"24,800"
27260,범어동,2019-04-18 0:00,목화,Feb-50,75.64,2,1978,32000
41390,정왕동,7/28/2020 0:00,한일,1865,84.76,10,1996,25000
50110,노형동,7/6/2020 0:00,부영2차,754-4,45.9078,4,2001,23950
41360,진건읍 용정리,2017-07-23 0:00,남양주진건주공2단지,855,49.95,11,1998,14600
31200,신천동,2022-05-10 0:00,극동스타클래스,530-1,84.9421,17,2007,"29,850"
48240,사천읍 선인리,2022-06-20 0:00,대경,213,49.266,7,2000,"6,500"
47130,충효동,2017-10-14 0:00,경주 충효 신원아침도시,3022,84.8054,8,2015,25700
31140,신정동,2016-03-17 0:00,은월,1563-39,69.22,2,1981,16300
41310,인창동,4/6/2018 0:00,원일가대라곡,691,84.56,9,2005,45100
41117,영통동,12/3/2019 0:00,황골마을주공1,955-1,59.99,12,1997,23750
31710,온양읍 대안리,2022-11-03 0:00,울산온양대우,196,59.95,6,1998,"13,900"
48330,동면 석산리,2019-01-30 0:00,극동,300,59.79,9,1995,7400
28245,작전동,2015-08-13 0:00,뉴서울2,01월 26일,84.27,9,1992,22400
28185,연수동,2020-07-07 0:00,연수주공2차,533,49.94,2,1992,17300
48127,내서읍 삼계리,2022-09-15 0:00,숲속마을주공그린빌4단지,506,84.55,3,2002,"21,300"
28185,송도동,2017-04-14 0:00,송도자이하버뷰1단지,06월 19일,148.612,10,2011,84800
27710,유가읍 봉리,2023-01-26 0:00,우미린더포레스트,621,75.579,8,2015,"24,100"
48129,청안동,2016-06-06 0:00,부영3차,473,59.8404,13,2003,12100
41360,화도읍 마석우리,2020-01-23 0:00,대림,448-1,84.96,8,2001,19000
44210,인지면 둔당리,2019-01-05 0:00,서산청구제네스,328-2,84.9243,13,2003,11800
28260,경서동,9/27/2018 0:00,가이아샹베르2차,727-1,84.5496,3,2005,22000
26530,덕포동,2019-11-05 0:00,부원파크타운,762,59.33,1,1989,12000
45113,인후동1가,2015-04-19 0:00,인후꿈마을부영(2차),890-1,59.933,13,1999,10300
11290,보문동6가,2020-09-22 0:00,보문파크뷰자이,458,59.81,15,2017,94500
41390,포동,2017-12-06 0:00,산과 우리들 포동태산,03월 13일,59.95,10,1993,17700
45113,송천동2가,2019-05-24 0:00,솔내마을동아,561-24,84.95200000000001,15,1999,16000
43114,우암동,2022-03-21 0:00,덕일한마음,353-2,26.13,6,1996,"4,000"
44250,엄사면 엄사리,2020-08-26 0:00,성원,282,58.32,11,1997,8600
28185,송도동,2023-02-16 0:00,더샵송도마리나베이,308-1,84.916,21,2020,"85,000"
41465,신봉동,2015-05-22 0:00,신봉마을자이3차,912,84.985,7,2007,43000
41463,언남동,7/5/2019 0:00,초원마을성원상떼빌2차,500,84.9905,5,2005,31800
41150,가능동,2016-06-29 0:00,브라운스톤흥선,224-191,59.986,17,2008,23500
47190,비산동,2015-06-29 0:00,벽산,368,84.91,10,1997,12000
45140,동산동,2018-10-30 0:00,제일(고층),1053-1,84.41,5,1992,10000
28177,관교동,2015-07-04 0:00,삼환1,06월 13일,156.27,7,1992,30700
47280,점촌동,2015-06-02 0:00,대원퀸스힐2차,177-14,80.495,8,2015,17300
45113,여의동,2018-05-07 0:00,동국,582-1,84.87,1,1998,14500
41360,호평동,2015-06-11 0:00,호평마을신명스카이뷰하트,615,84.9985,17,2006,27900
26350,반송동,2022-05-16 0:00,벽산삼협,892,59.916,17,1997,"16,500"
27260,수성동4가,2017-04-09 0:00,쌍용화성,1090-5,60,3,1996,23200
48330,동면 석산리,2020-10-17 0:00,남양산역반도유보라아이비파크6,1448-5,59.9966,14,2017,23800
30140,태평동,2019-04-17 0:00,태평,317,84.99,2,2000,19700
50130,강정동,3/4/2020 0:00,서귀포강정골드클래스,193,84.9789,7,2017,37500
46110,용해동,2021-03-16 0:00,(구)용해(205-1),205-1,39.87,5,1975,2400
11410,냉천동,1/28/2018 0:00,돈의문센트레빌,261,59.98,2,2011,62800
11620,봉천동,2017-05-15 0:00,관악푸르지오,1717,84.75,13,2004,50500
46130,웅천동,2023-04-24 0:00,포레나여수웅천2단지,1889-1,84.9891,25,2019,"44,000"
26500,남천동,2016-09-05 0:00,삼익타워,148-22,43.71,7,1977,30000
41117,영통동,2015-06-02 0:00,황골마을한국,1054-3,59.95,9,1998,22000
28200,구월동,2019-10-18 0:00,구월힐스테이트1단지,23,83.8726,15,2007,34700
47190,봉곡동,9/17/2019 0:00,구미도량2지구1단지,5,59.79,7,2003,10600
11620,봉천동,2019-11-27 0:00,봉천동아,1703,59.76,3,2000,52500
46150,조례동,2017-03-14 0:00,시대,766,37.38800000000001,13,1992,5340
41150,용현동,2017-07-24 0:00,용현동건영캐스빌 ,390-33,59.948,13,2006,18700
43130,칠금동,2020-06-03 0:00,부영(1차),821,60,12,1996,10000
11680,대치동,2017-10-20 0:00,개포우성1,503,84.81,4,1983,176000
47190,옥계동,2020-11-16 0:00,중흥S클래스 에듀힐스,919,84.9623,13,2016,30000
26290,대연동,2020-02-06 0:00,삼성,649,84.87,11,1996,28000
41465,신봉동,9/10/2018 0:00,신봉동일하이빌 2단지,987,134.825,13,2010,55500
41570,마산동,2015-01-10 0:00,한강 힐스테이트,636-1,84.9122,10,2013,30170
28260,당하동,2020-04-18 0:00,탑스빌(신대진),895-1,59.995,12,1998,21700
11350,상계동,2015-05-04 0:00,상계주공8(저층),677,38.52,4,1988,23000
41465,풍덕천동,2019-10-19 0:00,한성,698-2,59.54,12,1995,39500
47190,구평동,2020-08-18 0:00,부영7,475,59.987,15,2004,11500
26230,양정동,2017-06-14 0:00,현대2차,458-20,114.98,25,1998,42000
11200,행당동,2019-10-18 0:00,두산위브,375,59.99,1,2009,80500
11650,반포동,3/20/2018 0:00,래미안퍼스티지,01월 18일,59.96,17,2009,185000
46150,해룡면 상삼리,2017-09-23 0:00,송촌파인힐,696,84.82,10,1999,21000
26380,괴정동,2020-02-20 0:00,한일하나로,614-2,52.2,1,1985,10000
41450,창우동,2015-03-18 0:00,은행,520,102,14,1994,40000
43130,주덕읍 신중리,2022-09-29 0:00,주한,Jan-69,34.56,4,1993,"3,500"
47850,왜관읍 왜관리,11/24/2019 0:00,칠곡 왜관 태왕아너스 센텀,1463,84.4317,12,2018,25800
47190,송정동,3/22/2019 0:00,로얄맨션,40,40.73,3,1990,4700
26470,연산동,2017-03-11 0:00,연산엘지,243-18,84.99,21,1999,33200
47190,인의동,2015-01-26 0:00,구미청구하이츠,652,60,1,2000,14000
11140,신당동,2023-02-18 0:00,청구e편한세상,852,118.31,8,2011,"180,000"
41287,가좌동,2022-12-06 0:00,가좌마을3단지청원벽산블루밍,1088,117.68,11,2002,"42,000"
41190,중동,2016-06-11 0:00,은하마을(효성),1036,134.07,15,1994,47000
28185,연수동,2020-02-29 0:00,연수주공2차,533,41.3,7,1992,13800
26230,개금동,2019-10-02 0:00,개금우드빌,01월 07일,44.87,16,1994,10000
41590,반송동,2020-08-31 0:00,METAPOLIS,96,128.44,53,2010,98000
29200,소촌동,2017-12-08 0:00,대화,440-1,59.99,6,1995,8400
47210,휴천동,2020-10-10 0:00,현대2,452,59.407,6,1996,8400
47250,낙양동,2015-10-02 0:00,명지1차,199-1,59.74,3,1994,6400
41550,공도읍 용두리,2015-01-20 0:00,주은풍림,752,39.36,2,2002,8550
27710,현풍읍 중리,2022-04-20 0:00,현풍학산,335,39.94,3,1987,"8,800"
47190,구평동,2020-12-19 0:00,구평동영무예다음2차,941,59.2081,9,2013,16000
11530,구로동,10/9/2018 0:00,삼성래미안,256-1,56.036,8,2004,57500
41190,소사본동,2022-06-25 0:00,풍림,401-7,84.77,15,1996,"51,500"
26530,학장동,2020-03-23 0:00,학장동삼정그린코아아파트,858,59.919,3,2014,25450
41390,정왕동,2/3/2020 0:00,서해2,1886-4,103.07,2,1998,28300
45111,삼천동1가,2016-01-21 0:00,안행현대,740-3,114.94,1,1998,18700
47250,신봉동,2019-01-22 0:00,세영첼시빌,542-3,84.8544,13,2004,16000
42110,신북읍 천전리,9/1/2018 0:00,소양강 양우 내안애 ,1352,38.1055,17,2012,8000
11650,잠원동,2017-03-22 0:00,보미리아파트,32-22,115.24,10,2001,73000
11290,장위동,2022-08-06 0:00,석계역한일노벨리아시티,08월 02일,14.7145,3,2019,"13,000"
41135,정자동,6/22/2019 0:00,느티마을(4단지)(공무원),90,66.6,9,1994,82000
41290,원문동,10/7/2019 0:00,래미안슈르,4,116.99,11,2008,145000
43730,옥천읍 양수리,2020-02-18 0:00,옥천 지엘리베라움,438,66.7585,7,2017,19000
11290,하월곡동,8/12/2018 0:00,월곡래미안루나밸리,226,84.88,4,2007,63500
43114,사천동,2022-08-01 0:00,동아2,228,59.98,6,1996,"13,900"
42110,퇴계동,2016-11-09 0:00,현대2,916,59.76,6,1994,16000
36110,조치원읍 신흥리,2020-09-12 0:00,신흥대우푸르지오,398,84.9228,15,2006,32800
11290,길음동,2015-05-18 0:00,길음뉴타운8단지(래미안),1284,84.92,18,2010,53700
41590,반송동,9/8/2018 0:00,나루마을월드메르디앙반도유보라,224,84.6595,5,2007,35000
45111,평화동2가,1/20/2020 0:00,호반리젠시빌,889-7,84.7555,17,2002,16800
41480,와동동,2020-09-05 0:00,해솔마을7단지롯데캐슬,1404,113.9702,14,2014,47500
11230,답십리동,8/22/2018 0:00,현대썬앤빌청계,530-15,14.82,7,2016,13800
29155,방림동,2019-10-30 0:00,광명그린,558,59.98,1,1988,10500
44800,홍북읍 신경리,2021-03-13 0:00,한울마을모아엘가아파트,1370,84.9867,14,2016,36000
47820,청도읍 고수리,5/22/2019 0:00,대안(A동),1033-1,56.76,3,1990,2900
41480,와동동,7/22/2018 0:00,가람마을7단지한라비발디,1338,84.96,16,2012,35400
29200,월곡동,9/3/2018 0:00,한성1차,614-1,47.21,1,1988,9000
46810,강진읍 서성리,2023-04-20 0:00,건우1,67,59.94,11,1995,"8,900"
43111,영운동,2016-03-15 0:00,태암수정,May-73,42.24,9,1995,6850
11500,염창동,5/22/2018 0:00,동아,292,84.95,6,1998,55900
41390,매화동,2015-09-13 0:00,금강1차102동,361,76.82,7,1994,14700
44133,두정동,2018-01-17 0:00,두정3푸르지오,1593,84.9,15,2003,19600
41610,곤지암읍 곤지암리,2018-02-08 0:00,엘지,337-12,58.86,10,1997,16800
47190,봉곡동,2021-03-22 0:00,세양청마루,105,75.9921,4,2005,14000
31140,무거동,2022-05-26 0:00,청구하이츠,828-3,84.87,9,1990,"19,000"
41210,소하동,2016-07-03 0:00,광명소하휴먼시아7단지,1348,119.79,12,2010,55500
45210,신풍동,2018-12-13 0:00,비사벌,595,59.4,9,1993,7600
28177,학익동,3/5/2018 0:00,동아풍림,719,84.36,17,1999,28000
11620,신림동,6/17/2018 0:00,우민조원,1719,101.446,12,2003,48800
31140,삼산동,2020-05-27 0:00,한화꿈에그린2단지,324-17,84.9949,2,2010,34500
26260,사직동,2020-06-12 0:00,사직2차 쌍용예가,1020,84.979,6,2010,35200
43112,분평동,2018-03-14 0:00,분평주공4,1261,49.76,10,1999,11500
11710,송파동,2016-02-17 0:00,2차한양아파트,151,84.92,5,1984,60000
42110,후평동,2015-06-26 0:00,현대3,87,84.98,1,1990,11000
26470,거제동,2022-06-17 0:00,성원맨투로빌,739-1,75.86,8,2003,"25,000"
30230,법동,2023-02-08 0:00,보람,191-1,83.25,8,1995,"24,000"
43114,내수읍 은곡리,2022-09-05 0:00,은곡무지개아파트,246-3,33.57,1,2000,"2,350"
41287,탄현동,2020-02-26 0:00,일산두산위브더제니스,1640,120.482,43,2013,83900
31710,언양읍 반천리,2015-02-26 0:00,반천현대,1023-51,77.43,18,1994,12500
11680,압구정동,2016-06-09 0:00,한양5,513,115.24,2,1979,170000
31710,삼남면 교동리,2020-05-12 0:00,경동우신알프스타운,1678,44.5733,11,2015,7200
45800,부안읍 봉덕리,9/16/2019 0:00,부안현대,626-4,103.98,2,1995,12000
41590,우정읍 조암리,2020-10-05 0:00,화성조암 한라비발디,791,84.9078,13,2012,23800
41360,평내동,5/8/2019 0:00,평내마젤란21,551,84.985,9,2005,25950
41190,심곡동,6/25/2018 0:00,노마즈하우스,349-3,14.28,16,2012,8600
48170,평거동,2016-11-19 0:00,더 퀸즈웰가,1130,66.3912,23,2015,30500
43130,호암동,2020-02-01 0:00,호암동수채,905,84.9289,5,2007,15700
11530,오류동,2016-05-27 0:00,오류동역솔리스타,Feb-75,19.27,8,2016,10750
29170,운암동,8/15/2018 0:00,운암신성포레힐아파트,1766,74.99,3,2016,29950
27140,용계동,2019-12-03 0:00,백자,422,84.81,5,1989,17500
41463,상갈동,10/12/2020 0:00,세대넥스빌,102-3,84.87,8,1997,24800
44250,금암동,6/22/2020 0:00,우림루미아트,167-1,84.9769,10,2005,22000
36110,도담동,2023-02-07 0:00,까사리움,656,20.17,7,2015,"8,258"
41590,석우동,5/21/2020 0:00,롯데캐슬,55,99.21,24,2008,58500
11590,사당동,7/27/2018 0:00,사당롯데캐슬2차,1149,84.766,2,2004,79000
47130,안강읍 산대리,2019-05-21 0:00,안강우방타운2차,2380,59.985,2,1993,5400
41450,망월동,2019-07-25 0:00,미사강변푸르지오,1060,84.9949,20,2016,79000
42110,소양로2가,2020-10-26 0:00,e편한세상 춘천,183,84.96600000000002,8,2014,28300
26320,화명동,2016-08-03 0:00,화명롯데캐슬카이저,2324,59.69,30,2012,34000
