지역코드,월,전용면적,층,거래금액,거래금액_B,법정동1,아파트1,거래금액1,연도1,건축년도1
47280,5,59.9781,2,14800,0,기타동,ㄷ,9.602450025,57,42
43112,7,84.4,14,30000,1,사직동,ㅍ,10.30898599,60,50
11215,3,84.72,7,153000,1,자양동,ㅎ,11.93819974,62,33
29155,9,84.9738,2,79000,1,기타동,ㅂ,11.27721579,60,54
46770,10,39.74,10,6500,0,기타동,ㄴ,8.77971129,60,38
11710,10,84.96,14,53400,1,기타동,ㅅ,10.88558475,56,40
41220,3,76.61,13,15700,0,기타동,ㅎ,9.661479684,56,32
41500,8,59.97,11,13400,0,기타동,ㅇ,9.50308461,60,50
36110,1,84.757,19,59500,1,기타동,ㄷ,10.9937484,60,54
41465,9,84.921,8,89000,1,풍덕천동,E,11.39640288,59,57
29200,8,59.29,19,16900,0,운남동,ㅇ,9.735128071,59,41
30230,10,67.64,15,13700,0,기타동,ㅅ,9.525224102,56,30
48250,7,59.779,5,13500,0,구산동,ㅎ,9.510519036,59,44
41113,11,84.948,15,32500,1,기타동,ㅅ,10.38902614,59,54
41287,6,59.92,5,21450,0,주엽동,ㅁ,9.973526543,55,34
47210,4,84.4579,4,22000,0,기타동,ㄱ,9.998843186,59,51
11350,10,75.35,14,60000,1,기타동,ㅎ,11.00211651,59,37
42810,8,84.487,15,18910,0,기타동,ㅇ,9.847499042,55,52
27230,5,39.96,6,11650,0,동천동,ㅊ,9.363147292,55,36
41250,7,84.96,6,23700,0,기타동,ㅂ,10.07327252,55,54
26410,6,59.96,5,13100,0,기타동,ㅅ,9.480443842,62,36
29200,2,78.54,5,12000,0,월계동,ㅊ,9.392745259,55,37
48170,7,59.27,6,15000,0,가좌동,ㅈ,9.615872145,60,45
27260,6,84.9199,8,46000,1,기타동,ㅇ,10.73641841,55,48
41390,11,84.97,18,27000,1,기타동,ㅅ,10.20362918,59,39
26380,4,44.82,4,15800,0,다대동,ㄷ,9.667828508,63,26
41370,6,59.9789,7,22700,0,기타동,ㅁ,10.03016426,60,44
46150,9,84.9692,7,21000,0,기타동,ㅅ,9.952325335,57,47
41281,2,151.16,17,50000,1,기타동,ㅅ,10.81979828,59,49
41590,3,101.8848,5,60000,1,청계동,ㄹ,11.00211651,58,55
28110,3,84.931,9,20000,0,기타동,ㄴ,9.903537551,55,46
44760,8,43.92,3,4700,0,기타동,ㅅ,8.455530531,55,22
26380,7,59.88,14,15600,0,기타동,ㄱ,9.655090294,56,39
48123,6,49.865,2,9900,0,대방동,ㄷ,9.200391041,59,36
43112,10,84.96,11,15300,0,개신동,ㅅ,9.635673465,57,33
29200,2,19.1513,3,5840,0,월계동,ㅊ,8.672657294,59,52
27140,3,79.4,3,19000,0,기타동,ㅇ,9.852246888,58,42
41135,11,74.76,15,130000,1,기타동,ㅂ,11.77529742,59,49
48123,3,49.51,11,11000,0,기타동,ㅍ,9.305741457,59,35
11260,3,137.29,8,50000,1,기타동,ㅎ,10.81979828,61,47
11620,7,84.96,20,49500,1,봉천동,ㄱ,10.80974815,57,43
47130,2,71.61,1,6000,0,기타동,ㅇ,8.699681401,63,29
41190,4,84.9841,8,37400,1,기타동,ㅅ,10.52945272,58,44
41590,1,76.2864,5,20300,0,기타동,ㅇ,9.918425425,60,45
11740,3,71.2,15,39000,1,기타동,ㅇ,10.57134257,55,36
46110,3,40.46,2,3050,0,기타동,ㅇ,8.023224685,55,19
43130,1,84.28,3,8500,0,연수동,ㅇ,9.047939083,59,31
28200,8,50.26,12,16000,0,만수동,ㅅ,9.680406499,57,30
41480,1,84.992,6,33500,1,야당동,ㅎ,10.41933057,63,44
29200,4,84.7886,5,18950,0,기타동,ㅂ,9.84961198,56,45
27140,6,84.74,14,34800,1,기타동,ㄷ,10.4574014,55,53
48170,11,59.27,12,17800,0,가좌동,ㅈ,9.787009914,55,45
26380,9,46.36,12,18552,0,장림동,ㅈ,9.82838678,55,55
31110,3,84.948,3,23000,0,기타동,ㅎ,10.04329297,56,53
27140,8,22.59,13,8700,0,신천동,ㅅ,9.071193241,56,55
41590,6,96.22,29,55000,1,반송동,M,10.91510665,58,50
41590,5,58.23,21,29950,1,반월동,E,10.30731799,58,57
42150,10,59.97,17,11600,0,기타동,ㄴ,9.35884658,55,37
47900,1,76.89,3,6400,0,기타동,ㅇ,8.764209507,59,32
30200,10,59.914,11,16500,0,기타동,ㅅ,9.711176264,59,36
48880,2,84.9978,13,24400,1,기타동,ㄱ,10.10237939,60,56
11215,3,84.92,12,95000,1,기타동,ㄱ,11.4616427,63,36
41480,11,158.158,17,34500,1,기타동,ㅎ,10.44874359,55,41
48121,7,84.88,14,22800,0,기타동,ㄱ,10.03455967,60,34
11560,6,84.84,20,70000,1,신길동,ㅅ,11.15626481,59,37
47170,1,36.208,1,3100,0,기타동,ㅇ,8.039479919,61,20
47850,11,84.5646,4,14400,0,기타동,ㅎ,9.575052928,60,48
28245,7,59.84,17,24100,0,작전동,ㄷ,10.09000861,59,37
41465,3,84.87,14,34500,1,상현동,ㅍ,10.44874359,58,37
46820,4,84.8,12,7600,0,기타동,ㅅ,8.936035097,55,34
41171,5,14.69,3,9100,0,안양동,ㄹ,9.116139577,59,55
44180,5,64.96,4,16700,0,기타동,ㅇ,9.723223877,60,56
45130,12,84.79,8,9600,0,나운동,ㄱ,9.169622539,59,31
41590,6,74.6,6,28000,1,능동,ㅈ,10.2399955,56,48
26440,11,125.79,7,42900,1,명지동,ㄹ,10.66665041,56,48
41135,4,101.82,12,66000,1,기타동,ㅍ,11.09742517,57,32
26410,8,59.91,16,28200,1,부곡동,ㅇ,10.24711272,55,38
48330,11,84.88,10,22800,0,기타동,ㅅ,10.03455967,56,45
41390,6,84.195,5,19700,0,정왕동,ㅇ,9.888424675,56,34
28200,7,68.38,6,19900,0,만수동,ㅅ,9.898525261,57,29
47170,11,59.3,3,6550,0,기타동,ㅇ,8.787372989,59,24
41190,7,44.56,2,14400,0,기타동,ㅅ,9.575052928,60,28
27260,5,128.637,9,66500,1,기타동,ㅂ,11.10497226,58,48
11710,10,59.975,6,74000,1,기타동,ㄱ,11.21183389,59,27
27260,6,84.98,14,35500,1,기타동,ㅁ,10.47731614,55,35
41480,10,117.12,10,23500,0,기타동,ㅎ,10.06479825,57,40
48127,1,84.9977,7,22000,0,기타동,ㄷ,9.998843186,63,43
41463,2,84.57,15,30000,1,기타동,ㅂ,10.30898599,60,46
41550,3,59.9984,9,21000,0,기타동,ㅇ,9.952325335,61,57
11710,3,42.73,8,47050,1,기타동,ㅅ,10.7589874,62,62
11530,1,44.64,21,25150,1,구로동,ㄱ,10.13265294,56,38
11440,11,84.98,8,110000,1,기타동,E,11.60824474,57,56
41390,12,84.883,8,20000,0,정왕동,ㅅ,9.903537551,58,36
41360,9,72.7131,6,26200,1,기타동,ㄴ,10.17355286,59,59
11440,9,59.92,6,85000,1,기타동,ㅅ,11.3504183,60,43
48310,12,84.9,1,11000,0,고현동,ㅅ,9.305741457,60,36
41430,3,59.707,1,36000,1,내손동,ㅇ,10.49130199,55,52
43111,7,70.22,6,11850,0,기타동,ㅎ,9.380167531,58,32
44200,2,29.724,8,4150,0,기타동,ㅅ,8.331104548,63,40
45113,6,111.0137,6,40600,1,기타동,ㅎ,10.61154798,57,56
11320,7,59.76,19,31900,1,창동,ㄷ,10.37039264,56,37
29200,7,44.52,13,7200,0,기타동,ㅎ,8.881975184,60,31
11470,6,95.67,5,97000,1,목동,ㅁ,11.48247657,56,26
41360,7,84.8118,10,42950,1,와부읍 덕소리,ㄷ,10.66781521,58,47
28245,2,48.96,8,13800,0,작전동,ㅎ,9.532496332,59,31
36110,8,59.76,8,13000,0,기타동,ㅅ,9.472781557,62,36
41360,4,84.985,2,19000,0,오남읍 오남리,ㅍ,9.852246888,59,44
41390,6,70.0166,3,23000,0,기타동,ㅇ,10.04329297,56,40
28237,6,59.77,2,16200,0,기타동,ㅇ,9.692828248,58,35
45113,6,59.95,12,21500,0,기타동,ㅈ,9.975854725,60,56
48820,10,59.94,12,8350,0,기타동,ㅌ,9.030136571,58,37
11440,7,59.9796,4,140000,1,기타동,ㅁ,11.84940484,60,54
47190,9,84.8922,23,25800,1,기타동,ㄱ,10.15816853,59,57
48129,4,59.8404,1,10900,0,기타동,ㅂ,9.296609807,62,43
45710,3,49.62,3,4500,0,기타동,ㅅ,8.412054873,63,38
27170,10,51.285,1,16000,0,기타동,ㄲ,9.680406499,58,21
31170,6,84.85,14,28000,1,기타동,ㅅ,10.2399955,60,45
44133,9,104.7072,3,34000,1,불당동,ㅎ,10.43414521,59,44
44270,12,84.903,2,22900,0,기타동,ㄷ,10.03893586,55,49
47130,12,59.98,9,11300,0,기타동,ㅊ,9.332646496,59,37
26500,10,132.19,11,42000,1,민락동,ㅅ,10.64544871,55,43
44133,5,84.842,1,39000,1,백석동,ㅂ,10.57134257,60,54
27110,7,33.06,2,9100,0,기타동,ㄲ,9.116139577,60,32
11740,8,81.2,2,35300,1,기타동,ㅅ,10.47166657,56,39
41360,2,59.9812,4,31850,1,기타동,ㄴ,10.36882406,63,60
11710,4,84.79,29,87500,1,신천동,ㅍ,11.3794055,55,48
41480,8,84.99,3,31000,1,기타동,ㅅ,10.34177474,55,53
26410,7,84.72,12,18500,0,구서동,ㅌ,9.825580064,62,34
45113,6,59.49,6,8000,0,송천동2가,ㄷ,8.987321813,56,32
41190,5,84.87,14,37000,1,상동,ㅎ,10.51870022,60,34
28245,9,59.94,6,23800,0,기타동,ㅎ,10.07748288,55,37
41135,1,134.87,4,80000,1,기타동,ㅅ,11.28979441,55,31
11710,7,120.97,3,77000,1,기타동,ㅁ,11.25157369,56,44
44210,8,106.2652,13,19500,0,기타동,ㅅ,9.878221025,62,43
48270,4,84.73,5,10500,0,기타동,ㄷ,9.25922577,60,30
11650,4,116.39,12,130000,1,기타동,ㅇ,11.77529742,56,18
11260,3,59.76,9,59900,1,기타동,ㅅ,11.00044848,61,36
41610,4,59.954,4,19000,0,기타동,ㅇ,9.852246888,55,45
27140,6,51.54,3,7800,0,기타동,ㅇ,8.96200721,58,30
36110,1,59.8652,7,34000,1,기타동,ㄱ,10.43414521,63,54
28140,8,41.31,4,14500,0,송현동,ㅅ,9.581972892,62,27
41117,1,84.9,18,37000,1,영통동,ㅅ,10.51870022,55,39
41465,6,101.9898,9,55000,1,성복동,ㅂ,10.91510665,60,47
41220,6,84.9842,11,18700,0,기타동,ㅂ,9.836332277,59,40
41590,4,84.84,12,45000,1,능동,ㅈ,10.71443999,63,48
41480,7,59.85,17,27900,1,야당동,ㅎ,10.23641781,57,51
41210,3,59.93,5,30000,1,기타동,ㄱ,10.30898599,55,37
41150,10,71.621,3,23000,0,기타동,ㄱ,10.04329297,55,47
11680,10,51.08,7,27500,1,기타동,ㅎ,10.22197765,55,41
44133,1,27.6,4,2800,0,기타동,ㅇ,7.937731775,63,36
29170,11,134.79,12,39200,1,기타동,ㅎ,10.57645754,62,39
43114,11,59.14,1,9500,0,기타동,ㅂ,9.159152335,62,28
47290,1,84.795,8,20000,0,기타동,ㅎ,9.903537551,55,41
11440,2,84.83,13,83300,1,기타동,ㅂ,11.33021583,58,49
48220,3,59.8748,11,20900,0,기타동,ㅇ,9.947552284,55,43
44180,9,39.3,1,5600,0,기타동,ㅁ,8.630700432,62,29
11350,2,84.97,13,40900,1,공릉동,ㄷ,10.61890979,57,39
41410,6,84.755,10,43200,1,기타동,ㅎ,10.67361892,60,47
43112,7,59.9,13,15500,0,개신동,ㅎ,9.648659817,58,41
11140,7,59.7,10,105000,1,기타동,ㅅ,11.56172515,60,41
41117,3,49.94,15,19200,0,기타동,ㅈ,9.86271764,56,27
46230,10,59.9576,6,14500,0,기타동,ㄷ,9.581972892,59,53
48170,3,51.74,5,17400,0,가좌동,ㅈ,9.764282955,62,45
31110,9,110.5254,20,55800,1,기타동,ㅇ,10.92954707,56,50
11350,3,44.52,8,45300,1,중계동,ㅈ,10.72108439,61,32
26530,12,59.84,20,25500,1,기타동,ㄱ,10.14647295,56,38
11470,6,59.85,9,22700,0,신월동,ㄷ,10.03016426,55,39
36110,6,41.328,6,5500,0,기타동,ㄷ,8.612685173,55,41
41113,2,99.7854,18,74800,1,금곡동,ㅅ,11.22258653,60,57
41190,8,112.155,6,82500,1,상동,ㄹ,11.32056569,60,42
41133,5,34.05,8,17350,0,기타동,ㅅ,9.761405421,57,31
48123,2,71.625,5,24050,0,기타동,ㄹ,10.08793185,55,30
41670,9,28.03,14,4500,0,기타동,ㅎ,8.412054873,60,40
26320,5,59.02,14,18000,0,기타동,ㅁ,9.798182591,55,41
44133,4,39.9,8,4800,0,기타동,ㅎ,8.476579509,59,43
41171,4,59.8732,5,26500,1,기타동,ㅎ,10.18493775,55,46
41390,2,59.85,1,16200,0,정왕동,ㄱ,9.692828248,56,38
41360,6,84.97,15,40700,1,기타동,ㅅ,10.61400794,57,53
36110,6,83.256,3,12400,0,기타동,ㄷ,9.425532394,60,43
31200,10,59.985,10,17000,0,기타동,ㅎ,9.741027445,58,36
47290,2,39.72,3,7600,0,기타동,ㄱ,8.936035097,60,25
31140,6,84.96,5,37200,1,야음동,ㄹ,10.52409092,56,48
45130,5,65.9,13,20675,0,기타동,ㅁ,9.936728886,60,58
41570,4,84.9975,23,59500,1,풍무동,ㅍ,10.9937484,63,56
41117,3,59.73,16,27800,1,영통동,ㅂ,10.23282727,57,37
26380,4,49.08,10,12800,0,다대동,ㅁ,9.457278572,62,36
28185,2,49.56,6,15000,0,연수동,ㅇ,9.615872145,60,33
41190,10,42.86,5,15300,0,기타동,ㅈ,9.635673465,58,47
28260,3,45.04,1,10000,0,기타동,ㅈ,9.210440367,61,30
41590,9,84.01,23,47500,1,청계동,K,10.76850604,58,55
26260,5,84.8439,5,30000,1,기타동,ㅅ,10.30898599,56,53
28110,11,53.66,3,20000,0,기타동,ㅇ,9.903537551,59,23
50110,12,53.325,4,17900,0,기타동,ㅇ,9.792611856,55,35
44210,10,84.9824,5,13550,0,기타동,ㄴ,9.514215624,55,46
46150,3,84.9647,8,35100,1,기타동,ㅎ,10.4659849,59,55
41650,10,59.94,1,11000,0,기타동,ㅈ,9.305741457,56,37
36110,7,98.0608,6,78000,1,기타동,ㅎ,11.26447693,60,56
44131,9,84.5821,9,21400,0,기타동,ㅊ,9.971192929,56,46
29200,7,59.42,19,15900,0,운남동,ㅇ,9.674137279,57,40
41173,6,84.84,11,70250,1,평촌동,ㅎ,11.15982982,58,33
41465,3,134.993,9,98000,1,성복동,L,11.49273296,62,42
41360,8,84.88,6,18000,0,기타동,ㅅ,9.798182591,59,37
11230,8,84.99,4,94500,1,답십리동,ㄹ,11.4563657,59,54
28200,9,38.64,10,8950,0,만수동,ㅈ,9.099520537,59,29
41590,7,101.0812,1,35000,1,능동,ㅍ,10.46313191,55,48
27230,3,49.135,5,10000,0,기타동,ㅂ,9.210440367,55,22
26290,2,63.52,2,11000,0,용호동,ㅁ,9.305741457,58,25
41463,1,84.894,13,32000,1,기타동,ㄱ,10.37352243,60,44
43130,4,102.71,11,17000,0,기타동,ㅅ,9.741027445,60,36
41390,6,59.99,1,17800,0,정왕동,ㅇ,9.787009914,55,37
11470,3,59.98,7,28600,1,신정동,ㅎ,10.26119696,55,40
26530,8,71.57,4,12000,0,기타동,ㅂ,9.392745259,55,29
44133,11,84.9132,5,20000,0,기타동,ㅊ,9.903537551,55,45
28260,5,118.0418,15,59000,1,기타동,ㅅ,10.98530967,62,46
27230,4,37.01,5,6500,0,읍내동,ㄷ,8.77971129,62,20
11500,6,84.51,8,63500,1,기타동,ㄷ,11.05881093,60,43
44180,7,84.915,15,14000,0,기타동,ㄷ,9.546884035,58,38
41273,5,59.7897,2,48000,1,고잔동,ㅍ,10.77897712,62,43
28185,3,59.98,17,21000,0,기타동,ㅅ,9.952325335,60,36
27230,7,84.8657,13,33900,1,태전동,ㅇ,10.43119979,57,55
45111,3,84.51,11,18000,0,기타동,ㄱ,9.798182591,59,42
43750,7,40.32,6,3700,0,기타동,ㄱ,8.216358332,56,40
46150,3,49.14,15,7450,0,연향동,ㅇ,8.916103531,58,32
41480,6,59.06,5,21750,0,금촌동,ㅅ,9.987415012,57,44
46830,4,50.93,7,3500,0,기타동,ㅎ,8.160803921,59,36
45111,1,23.53,2,1700,0,기타동,ㅊ,7.438971592,57,41
28260,12,59.1,4,15000,0,마전동,ㅎ,9.615872145,62,31
48730,3,84.5359,12,9892,0,기타동,ㅊ,9.199582715,57,43
41463,3,75.26,2,34500,1,기타동,ㅅ,10.44874359,57,56
41113,8,59.96,6,33400,1,권선동,ㅅ,10.41634112,59,55
41430,3,84.965,11,29500,1,기타동,ㅍ,10.29217944,55,34
30200,3,84.9806,12,21000,0,기타동,ㅅ,9.952325335,55,44
26410,10,84.87,8,33500,1,기타동,ㅈ,10.41933057,56,37
28185,11,84.98,16,47500,1,송도동,ㅅ,10.76850604,59,55
11350,5,84.902,4,48500,1,중계동,ㅎ,10.7893397,57,45
27290,7,84.965,9,26700,1,도원동,ㄷ,10.1924563,60,37
41287,11,59.78,7,22000,0,일산동,ㅇ,9.998843186,56,45
31140,8,84.96,13,21700,0,무거동,ㅁ,9.985113621,59,35
48170,11,84.9088,15,29600,1,기타동,ㅎ,10.29556342,59,55
41117,5,51.93,4,29000,1,매탄동,ㅁ,10.27508559,56,25
41150,3,59.878,15,16500,0,신곡동,ㅅ,9.711176264,59,37
31140,6,84.93,13,28700,1,삼산동,ㅍ,10.26468724,55,34
26260,1,50.04,4,25400,1,기타동,ㅊ,10.14254382,60,25
41285,11,70.14,5,39000,1,기타동,ㅎ,10.57134257,59,34
27260,7,49.92,13,19000,0,기타동,ㅎ,9.852246888,60,35
41281,8,49.59,6,21800,0,기타동,ㅅ,9.989711119,57,33
26290,6,52.23,4,12550,0,기타동,ㅎ,9.437555623,56,35
11320,9,84.94,2,29900,1,기타동,ㅎ,10.3056472,55,35
27230,8,83.4706,14,28000,1,기타동,ㅇ,10.2399955,55,43
50130,3,123.646,7,38000,1,기타동,ㄷ,10.54536775,56,41
41285,10,134.7996,19,59000,1,기타동,ㅇ,10.98530967,56,50
41281,8,45.48,10,20000,0,행신동,ㅅ,9.903537551,58,35
43111,2,49.975,11,7700,0,용암동,ㄷ,8.94910547,60,35
11410,8,58.77,7,58000,1,기타동,ㅇ,10.96821553,61,36
44150,2,59.99,1,8450,0,기타동,ㅈ,9.042040057,60,38
43113,2,74.9074,2,27764,1,복대동,ㅊ,10.23153151,60,58
41410,1,84.952,1,24500,1,기타동,ㄴ,10.10646921,56,47
11170,4,63.93,2,35000,1,기타동,ㄱ,10.46313191,55,11
29170,10,59.99,2,25000,1,운암동,ㅇ,10.1266711,58,56
42130,11,59.9835,18,10400,0,태장동,ㄱ,9.249657234,58,46
41630,11,84.88,6,20700,0,기타동,ㅎ,9.937937287,59,47
30140,9,57.61,8,17700,0,기타동,ㅅ,9.781376414,62,18
48220,11,84.9438,9,22100,0,기타동,ㅁ,10.00337814,60,56
42150,10,59.84,4,14500,0,기타동,ㄴ,9.581972892,59,38
47190,11,103.51,14,28500,1,옥계동,ㅇ,10.25769445,59,49
31200,1,84.8135,2,26000,1,호계동,ㅎ,10.16589028,59,57
44200,8,84.974,9,18300,0,배방읍 공수리,ㅈ,9.814710982,60,46
30200,11,119.3319,6,40000,1,계산동,ㅇ,10.59665973,59,51
26440,8,84.99,2,32000,1,명지동,ㄱ,10.37352243,57,48
41360,5,84.9949,2,28800,1,호평동,ㅎ,10.26816539,60,45
41135,9,101.64,14,51500,1,기타동,ㅁ,10.8493565,56,35
28177,3,84.97,10,21000,0,용현동,ㅇ,9.952325335,55,41
45800,10,59.64,4,2789,0,기타동,ㄷ,7.933796875,59,30
11230,7,95.45,6,35700,1,장안동,ㅈ,10.48293398,56,24
46150,4,56.4,9,9600,0,기타동,ㅊ,9.169622539,62,41
29155,1,59.92,9,12850,0,기타동,ㅈ,9.461176908,55,40
44210,4,36.5393,4,11900,0,기타동,ㅅ,9.384377709,59,55
41273,4,84.94,10,35800,1,선부동,ㄷ,10.4857311,59,50
42190,7,59.9,11,9600,0,기타동,ㅌ,9.169622539,58,44
48123,8,84.9905,16,49800,1,기타동,ㅎ,10.81579034,60,54
29110,6,78.2705,9,28800,1,기타동,ㅇ,10.26816539,60,56
26710,3,84.9887,11,71500,1,기타동,ㄷ,11.17746671,62,57
41133,7,83.17,11,39900,1,기타동,ㄹ,10.59415667,56,46
47130,10,59.998,10,14600,0,기타동,ㄷ,9.588845299,55,36
11680,8,84.39,13,112000,1,기타동,ㅇ,11.62626308,62,55
44250,6,84.743,6,20940,0,기타동,ㄱ,9.949464239,58,47
48125,9,84.97,15,16500,0,기타동,ㅎ,9.711176264,55,32
47130,12,59.94,4,4800,0,기타동,ㅇ,8.476579509,62,34
41115,7,38.52,4,17300,0,기타동,ㅇ,9.758519582,56,28
45113,6,59.472,2,12650,0,인후동1가,ㅇ,9.445491542,62,39
44133,2,84.9888,7,28000,1,두정동,E,10.2399955,59,57
45111,6,84.9886,18,54500,1,기타동,ㅈ,10.90597433,62,59
46130,4,59.85,6,9980,0,기타동,ㅊ,9.208438565,60,43
26350,5,84.9304,7,45500,1,반여동,ㅁ,10.72548958,57,48
41287,9,128.82,5,46250,1,일산동,ㅎ,10.74183836,58,35
43150,11,59.46,12,8500,0,기타동,ㅅ,9.047939083,58,40
11290,7,58.59,10,34200,1,기타동,ㅅ,10.44001016,57,38
42720,6,51.57,6,13400,0,기타동,ㅈ,9.50308461,58,44
41115,4,54.48,5,25000,1,기타동,ㅎ,10.1266711,60,19
47290,6,84.9751,12,15800,0,기타동,ㅂ,9.667828508,60,44
41271,12,100.207,3,33400,1,사동,ㅇ,10.41634112,59,45
48250,11,84.9814,8,16000,0,삼계동,ㅎ,9.680406499,59,42
27200,1,84.8342,2,45000,1,기타동,ㅇ,10.71443999,63,60
45140,2,84.9588,7,24700,1,기타동,ㅇ,10.11459901,56,54
41590,8,84.2119,10,20100,0,능동,ㅅ,9.908524844,59,42
48250,9,67.9256,14,27200,1,기타동,ㄱ,10.21100902,60,58
11650,7,59.93,7,67000,1,서초동,ㅇ,11.11246282,55,38
44200,1,84.93,17,11800,0,배방읍 공수리,ㅇ,9.375939553,60,37
41590,6,84.065,5,36000,1,기타동,ㅍ,10.49130199,58,48
28260,2,75.3577,25,22000,0,기타동,ㅇ,9.998843186,59,46
26410,5,84.93,1,37000,1,부곡동,ㅇ,10.51870022,60,38
41590,2,84.5202,17,55000,1,기타동,ㄷ,10.91510665,60,57
41390,1,48.45,3,15000,0,정왕동,ㅊ,9.615872145,56,39
27290,4,84.94,7,42500,1,상인동,ㅅ,10.65728288,62,33
41310,4,84.9839,2,86382,1,기타동,ㄱ,11.36654618,63,61
11350,1,41.3,4,18500,0,상계동,ㅅ,9.825580064,56,29
11530,4,84.789,12,54500,1,기타동,ㄷ,10.90597433,55,43
47113,5,115.3648,2,23900,0,양덕동,ㅍ,10.08167558,60,48
46110,6,84.85,4,4000,0,산정동,ㅇ,8.294299609,59,32
42130,4,84.784,4,23500,0,명륜동,ㄷ,10.06479825,62,41
26710,1,59.8302,15,24100,0,기타동,ㅈ,10.09000861,57,52
31140,11,63.99,9,12000,0,기타동,ㄱ,9.392745259,58,31
43114,3,59.739,10,9300,0,기타동,ㅊ,9.1378772,58,40
43112,3,39.3,1,9500,0,기타동,ㅈ,9.159152335,61,30
31140,12,59.64,4,18000,0,신정동,ㅎ,9.798182591,59,33
41133,4,45.84,4,15000,0,기타동,ㅅ,9.615872145,58,26
44210,4,27.99,6,2400,0,기타동,ㅇ,7.783640596,56,37
41360,12,84.57,15,49000,1,다산동,ㄷ,10.79959599,62,59
36110,3,22.916,9,5610,0,기타동,ㅅ,8.632484236,56,55
41590,11,84.8478,5,25200,1,기타동,ㅎ,10.13463896,59,49
11500,2,101.65,8,75000,1,화곡동,ㅇ,11.22525673,57,48
11545,6,59.34,15,39000,1,시흥동,ㄱ,10.57134257,60,44
27110,3,84.81,2,35000,1,기타동,ㅂ,10.46313191,58,46
48123,3,49.95,11,26000,1,상남동,ㄷ,10.16589028,62,34
46230,4,59.995,5,10300,0,중동,ㄱ,9.239996257,60,38
41650,6,50.16,4,8450,0,기타동,ㅅ,9.042040057,59,37
11650,2,78.39,2,83250,1,기타동,ㅎ,11.32961542,56,29
44133,5,61.684,4,15750,0,기타동,ㄱ,9.664659134,59,56
42130,8,101.67,5,16000,0,기타동,ㄹ,9.680406499,60,33
31710,5,51.375,3,10000,0,기타동,ㅇ,9.210440367,57,30
41281,9,59.56,14,23800,0,행신동,ㅅ,10.07748288,59,36
48170,6,58.12,2,9400,0,기타동,ㄱ,9.148571346,60,42
41220,4,84.567,3,20600,0,기타동,ㅅ,9.933094897,55,45
30200,10,59.2925,7,10500,0,기타동,ㅊ,9.25922577,58,35
41550,2,82.03,3,10800,0,기타동,ㅇ,9.287394001,55,45
29200,8,84.976,12,26800,1,기타동,ㅅ,10.19619448,55,45
48330,5,59.983,16,12800,0,덕계동,ㄷ,9.457278572,60,43
11530,5,113.43,17,45000,1,기타동,ㄷ,10.71443999,60,38
47113,11,84.9599,4,28500,1,양덕동,ㅇ,10.25769445,60,55
41390,3,84.99,4,19500,0,기타동,ㄷ,9.878221025,55,44
41390,9,48.84,2,21000,0,은행동,ㅅ,9.952325335,62,35
44200,1,39.994,6,5400,0,기타동,ㅊ,8.594339401,63,44
26320,2,75.57,8,14700,0,기타동,ㄱ,9.595670798,56,31
31140,2,59.64,9,21600,0,야음동,ㄷ,9.980494889,59,36
11650,4,140.01,11,112000,1,서초동,ㅁ,11.62626308,56,18
43150,3,58.928,5,3300,0,기타동,ㅂ,8.101980732,60,28
30200,11,84.9095,16,28700,1,지족동,ㅂ,10.26468724,57,45
45111,7,47.28,5,7900,0,기타동,ㄷ,8.974744613,59,35
48121,4,84.8042,6,22500,0,기타동,ㄱ,10.02131503,59,54
48310,7,59.925,3,11400,0,기타동,ㅈ,9.34145635,62,40
11680,7,49.618,7,87000,1,기타동,ㅊ,11.37367489,55,52
11470,7,50.67,12,21200,0,신월동,ㅅ,9.961803629,55,28
41133,1,84.975,9,43000,1,기타동,ㅅ,10.66897865,60,35
41590,2,75.99,6,30000,1,기타동,ㅈ,10.30898599,63,44
26380,10,84.97,9,21500,0,장림동,ㄴ,9.975854725,58,48
26230,3,70.24,1,18500,0,기타동,ㅁ,9.825580064,58,21
41113,9,59.79,11,24200,1,권선동,ㄷ,10.09414923,60,36
26380,2,56.2841,17,10500,0,기타동,ㅇ,9.25922577,63,43
41465,7,59.97,6,59800,1,죽전동,ㅂ,10.99877766,60,37
46150,6,114.9,6,20000,0,조례동,ㄷ,9.903537551,60,38
26410,6,84.98,25,43300,1,구서동,ㄱ,10.67593101,60,46
41171,2,54.61,2,13000,0,안양동,ㅅ,9.472781557,57,18
47190,5,84.8872,10,15500,0,기타동,ㅍ,9.648659817,59,51
43113,1,80.135,13,53500,1,복대동,ㄷ,10.88745562,63,55
41500,12,39.831,6,15000,0,송정동,ㅅ,9.615872145,62,41
11320,11,90.94,5,41800,1,창동,ㅈ,10.64067554,56,29
11680,8,30.03,18,24000,0,기타동,ㄷ,10.08585078,55,42
41111,6,84.772,7,34500,1,기타동,ㅎ,10.44874359,59,39
48121,1,84.905,11,36250,1,기타동,ㅂ,10.49822225,56,39
48330,12,72.572,24,26400,1,기타동,ㅇ,10.18115717,59,57
27290,5,59.99,19,16500,0,용산동,ㅅ,9.711176264,60,37
41173,10,84.84,13,49000,1,평촌동,ㅅ,10.79959599,59,40
41630,11,84.4372,14,25700,1,기타동,ㅅ,10.15428518,56,49
42210,10,84.9762,12,30900,1,조양동,ㅅ,10.33854382,60,59
