전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1,
84.8902,7,61,49,0,0,0,0,0,0,0,0,0,0,0,10.83763785,
79.47,8,57,28,1,0,0,0,0,0,0,0,0,0,0,11.75195024,
51.32,7,57,35,0,0,0,0,1,0,0,0,0,0,1,10.68741193,
59.76,15,58,35,0,0,0,0,0,1,0,0,0,0,1,9.392745259,
59.98,11,62,41,0,0,0,0,0,0,1,0,0,0,1,9.012011377,
47.67,16,55,52,0,0,0,0,0,0,1,0,0,0,0,9.539716059,
84.9949,21,60,56,0,0,0,0,1,0,0,0,0,0,1,11.51293546,
59.4,4,59,33,0,0,0,0,1,0,0,0,0,0,1,9.287394001,
59.96,10,57,35,0,0,0,0,0,0,0,0,0,0,1,9.210440367,
84.9746,8,60,55,0,0,1,0,0,0,0,0,0,0,1,11.16338217,
84.889,4,59,58,0,0,0,0,0,1,0,0,0,0,1,10.04198783,
44.04,2,56,22,0,0,0,0,0,0,0,0,1,0,0,8.682877107,
73.33,31,55,47,0,0,0,0,1,0,0,0,0,0,0,10.29217944,
59.77,13,60,39,0,0,0,0,0,0,0,1,0,0,0,9.557540572,
49.98,5,55,35,0,0,0,0,0,0,0,0,0,0,0,8.987321813,
59.4,12,60,37,1,0,0,0,0,0,0,0,0,0,0,10.87806606,
59.99,19,56,40,0,0,0,0,1,0,0,0,0,0,0,9.942756341,
49.77,12,62,35,0,0,0,0,0,0,0,1,0,0,1,8.867990898,
84.9988,7,59,57,0,0,0,0,0,0,0,0,0,0,1,10.35140532,
84.9322,2,55,54,0,0,0,0,0,0,1,0,0,0,1,9.789814808,
84.9965,16,62,55,0,0,0,0,0,0,0,1,0,0,1,10.54536775,
84.9568,15,57,46,0,0,0,0,1,0,0,0,0,0,1,10.20362918,
59.962,4,57,42,0,0,0,0,1,0,0,0,0,0,0,10.49960057,
59.9825,8,56,40,0,0,0,0,0,0,0,0,0,0,1,9.278092474,
74.5812,4,60,57,0,0,0,1,0,0,0,0,0,0,0,10.91510665,
59.94,7,61,38,0,0,0,0,0,0,0,0,0,0,0,9.159152335,
66.539,10,56,41,0,0,0,0,1,0,0,0,0,0,1,9.998843186,
84.98,10,60,35,0,0,0,0,1,0,0,0,0,0,1,9.998843186,
42.9,10,62,35,0,0,0,0,0,0,0,0,0,1,0,8.243019469,
84.9232,28,55,48,0,0,1,0,0,0,0,0,0,0,1,10.52220748,
39.6,7,56,42,0,0,0,0,0,0,0,0,0,0,0,9.367429587,
84.87,5,60,31,0,0,0,0,0,0,0,0,1,0,1,9.148571346,
84.78,4,57,47,0,0,0,1,0,0,0,0,0,0,1,10.28366904,
84.97,1,57,50,0,0,0,0,0,0,0,1,0,0,1,10.25769445,
84.8502,12,58,46,0,0,1,0,0,0,0,0,0,0,1,10.26816539,
84.96,11,56,41,0,0,0,0,0,0,0,0,0,0,0,10.34177474,
59.67,15,55,34,0,0,0,0,1,0,0,0,0,0,1,9.472781557,
99.126,2,60,50,0,0,0,0,0,1,0,0,0,0,0,10.50235153,
113.7584,1,60,52,0,0,0,1,0,0,0,0,0,0,0,10.83567132,
59.835,20,61,36,0,0,0,0,0,0,0,1,0,0,1,9.105090961,
75.82,9,60,41,0,0,0,0,1,0,0,0,0,0,0,10.46313191,
59.9625,3,63,39,0,0,0,0,0,0,0,1,0,0,1,9.159152335,
84.99,3,55,30,0,0,0,0,0,0,0,0,0,0,0,10.1385992,
84.96,8,60,32,0,1,0,0,0,0,0,0,0,0,1,10.08585078,
84.72,10,60,36,0,0,0,0,1,0,0,0,0,0,1,9.878221025,
84.99,10,59,32,0,0,0,0,0,1,0,0,0,0,0,9.472781557,
84.9256,3,55,47,0,0,0,0,1,0,0,0,0,0,0,9.975854725,
84.9897,11,59,46,0,0,0,0,1,0,0,0,0,0,1,10.28878397,
59.76,12,59,42,1,0,0,0,0,0,0,0,0,0,0,10.93312483,
98.5214,13,59,48,0,0,0,0,1,0,0,0,0,0,0,10.44584091,
42.93,3,58,36,0,0,0,0,0,0,0,0,0,0,0,8.594339401,
84.9073,15,60,46,0,1,0,0,0,0,0,0,0,0,0,11.00211651,
49.94,11,57,32,0,0,0,0,1,0,0,0,0,0,1,9.825580064,
134.66,5,57,40,0,0,0,0,1,0,0,0,0,0,1,9.903537551,
59.9752,9,57,43,0,0,0,0,0,0,0,0,0,1,1,9.648659817,
84.9763,6,58,43,0,0,0,0,0,0,0,0,0,0,1,9.942756341,
59.82,2,59,44,0,0,0,0,1,0,0,0,0,0,0,9.4918283,
84.488,12,55,43,0,0,0,0,1,0,0,0,0,0,0,10.08585078,
52.09,12,62,32,0,0,0,0,0,0,0,0,0,0,1,9.605822482,
103.3947,15,56,47,0,0,0,0,1,0,0,0,0,0,0,10.70551156,
84.96,12,57,39,0,0,0,0,1,0,0,0,0,0,1,9.729193687,
84.984,3,60,52,0,0,0,0,0,0,0,0,1,0,1,9.975854725,
59.4293,8,63,55,0,0,0,0,0,0,0,0,1,0,1,9.74689222,
43.27,7,60,45,1,0,0,0,0,0,0,0,0,0,1,11.3504183,
74.969,4,62,58,0,0,0,0,0,1,0,0,0,0,1,9.781376414,
59.87,14,60,34,0,0,0,0,0,0,0,0,0,1,1,8.881975184,
60.912,1,62,33,0,0,0,0,1,0,0,0,0,0,1,10.41933057,
59.9713,8,59,46,0,0,0,0,1,0,0,0,0,0,1,10.14647295,
59.3854,3,60,57,0,0,0,0,0,0,0,0,0,1,1,9.711176264,
59.963,7,60,59,0,0,0,0,1,0,0,0,0,0,1,10.2399955,
84.5064,5,59,46,0,0,1,0,0,0,0,0,0,0,1,10.85901823,
59.97,1,55,33,0,0,0,0,0,0,0,0,0,0,0,8.881975184,
84.7384,16,62,58,0,0,0,0,1,0,0,0,0,0,1,11.27086664,
142.78,21,60,40,0,0,0,0,1,0,0,0,0,0,0,10.64544871,
56.76,2,56,44,0,1,0,0,0,0,0,0,0,0,1,9.781376414,
100.615,8,59,57,0,0,0,0,1,0,0,0,0,0,1,10.71443999,
42.51,6,60,32,0,0,0,0,1,0,0,0,0,0,0,9.210440367,
124.4478,25,55,49,0,0,0,0,0,0,0,0,0,0,0,10.91964172,
84.82,22,56,46,1,0,0,0,0,0,0,0,0,0,0,11.47730865,
84.969,16,63,39,0,0,0,0,0,0,0,1,0,0,1,9.798182591,
59.89,10,60,44,0,0,0,0,0,0,0,0,0,0,1,10.51870022,
59.39,11,63,39,0,0,0,0,1,0,0,0,0,0,0,10.62135174,
39.78,4,60,38,0,0,0,0,0,0,0,0,0,0,1,7.824445931,
84.9754,5,63,60,0,1,0,0,0,0,0,0,0,0,0,11.06195554,
74.12,15,60,39,0,1,0,0,0,0,0,0,0,0,1,10.1924563,
82.08,4,60,32,0,0,0,0,0,0,0,0,0,0,1,8.77971129,
84.911,1,60,47,0,0,0,0,1,0,0,0,0,0,0,11.06665399,
122.0641,6,60,47,0,0,0,0,0,0,0,0,0,0,1,10.34177474,
59.292,2,56,34,0,0,0,0,0,0,0,0,0,0,0,10.04329297,
84.9134,24,60,60,0,0,0,0,0,0,0,0,0,1,0,10.76850604,
59.73,8,60,44,0,0,0,0,0,0,0,0,0,0,1,9.883335864,
84.913,7,60,52,0,0,0,0,1,0,0,0,0,0,0,10.82179625,
84.9025,8,57,51,0,0,0,0,0,0,0,0,0,0,1,10.47449535,
78.3999,1,59,46,0,0,0,0,0,0,0,0,1,0,0,10.01686088,
59.6645,11,56,44,0,0,0,0,1,0,0,0,0,0,1,9.384377709,
84.85,8,56,44,1,0,0,0,0,0,0,0,0,0,0,10.93312483,
77.56,7,57,42,0,0,0,0,0,0,0,0,0,0,0,9.998843186,
59.868,5,62,55,0,0,0,0,0,0,1,0,0,0,1,9.957075712,
101.9669,16,60,52,0,0,0,1,0,0,0,0,0,0,0,10.97679913,
76.36,5,62,33,0,0,0,0,1,0,0,0,0,0,0,10.04763119,
84.975,16,55,42,0,0,0,0,1,0,0,0,0,0,0,10.70998574,
49.14,19,56,43,0,1,0,0,0,0,0,0,0,0,0,9.305741457,
84.98,7,55,32,0,1,0,0,0,0,0,0,0,0,1,9.698981735,
84.7928,20,56,49,0,0,0,0,0,0,0,0,0,0,1,10.27163148,
59.9158,18,60,46,0,1,0,0,0,0,0,0,0,0,1,9.814710982,
59.96,3,56,39,0,0,0,0,1,0,0,0,0,0,1,9.615872145,
84.97,9,58,48,0,1,0,0,0,0,0,0,0,0,0,9.975854725,
31.98,1,57,27,0,1,0,0,0,0,0,0,0,0,0,9.384377709,
84.83,13,56,26,1,0,0,0,0,0,0,0,0,0,1,11.32660793,
59.8375,5,59,45,0,0,0,0,1,0,0,0,0,0,1,9.561067664,
59.39,15,56,39,0,0,0,0,1,0,0,0,0,0,0,10.25417963,
156.8296,11,57,50,0,1,0,0,0,0,0,0,0,0,0,11.19822842,
59.83,17,57,41,0,0,0,0,0,0,0,0,1,0,1,9.185125123,
124.92,3,59,45,0,0,0,0,0,0,0,0,0,0,1,9.798182591,
84.97,12,57,31,0,0,0,0,0,0,0,0,0,0,0,9.602450025,
84.2997,10,55,48,0,0,0,0,1,0,0,0,0,0,0,10.2399955,
84.39,15,56,35,0,0,0,0,1,0,0,0,0,0,0,10.95955762,
84.831,1,56,41,0,0,0,0,0,0,0,0,0,0,0,9.947552284,
49.98,18,60,34,0,0,0,0,1,0,0,0,0,0,1,10.53212288,
58.87,1,62,35,0,0,0,0,0,0,0,0,0,0,1,9.781376414,
108.78,12,59,30,0,0,0,0,1,0,0,0,0,0,1,10.27508559,
59.84,4,56,34,0,0,0,0,0,1,0,0,0,0,1,8.987321813,
129.79,16,55,51,0,0,0,0,1,0,0,0,0,0,1,10.71927263,
84.99,15,61,52,0,0,0,1,0,0,0,0,0,0,1,10.6334728,
104.3613,4,58,57,0,0,0,0,1,0,0,0,0,0,1,10.67968829,
39.8652,16,62,60,0,0,0,0,0,0,0,0,0,0,1,9.615872145,
84.92,3,57,52,0,0,0,0,1,0,0,0,0,0,0,10.8685875,
77.5437,12,56,56,0,0,0,0,0,1,0,0,0,0,1,10.08585078,
65.71,3,60,30,0,0,0,0,0,0,0,0,0,1,0,8.839421608,
56.67,3,55,28,0,0,0,0,1,0,0,0,0,0,0,9.830970622,
61.221,10,58,34,0,0,0,0,1,0,0,0,0,0,1,10.51599393,
58.71,16,57,34,0,0,0,0,1,0,0,0,0,0,0,10.27508559,
84.9751,12,57,46,0,0,0,0,0,0,0,0,0,1,1,9.903537551,
84.94,12,56,41,0,0,0,0,1,0,0,0,0,0,1,9.735128071,
84.41,8,55,25,0,0,0,0,1,0,0,0,0,0,0,10.30898599,
84.9873,25,63,56,0,0,0,0,1,0,0,0,0,0,0,10.90597433,
151.54,12,57,18,1,0,0,0,0,0,0,0,0,0,1,11.92172501,
84.94,8,57,38,0,0,0,0,1,0,0,0,0,0,1,9.692828248,
31.03,2,62,51,0,0,0,0,0,0,0,0,0,0,1,8.338305731,
28.98,2,56,36,0,0,0,0,0,0,0,0,1,0,1,8.476579509,
114.04,3,55,51,0,0,0,1,0,0,0,0,0,0,0,10.46027076,
43.2,4,59,28,0,0,0,0,1,0,0,0,0,0,1,9.741027445,
58.14,9,57,35,0,0,0,0,1,0,0,0,0,0,1,10.75792416,
39.78,7,58,40,0,0,0,0,0,1,0,0,0,0,1,8.378160983,
59.97,6,60,36,0,0,0,0,0,0,1,0,0,0,1,9.105090961,
84.92,12,57,52,0,0,0,0,1,0,0,0,0,0,0,10.91510665,
84.91,2,60,51,0,0,0,0,1,0,0,0,0,0,0,10.04546443,
63.9,4,60,29,0,0,0,0,1,0,0,0,0,0,1,9.781376414,
72.453,2,55,44,0,0,0,0,1,0,0,0,0,0,0,10.20362918,
107.087,5,56,47,0,1,0,0,0,0,0,0,0,0,0,10.87806606,
84.7575,10,62,53,0,0,0,0,0,0,0,0,1,0,1,10.51870022,
84.91,16,55,47,0,0,0,0,0,0,0,0,1,0,1,10.03455967,
134.95,10,60,37,0,0,0,0,1,0,0,0,0,0,0,11.23586676,
59.94,10,59,35,0,0,0,0,0,0,0,0,1,0,1,9.210440367,
84.99,6,58,42,0,0,0,0,1,0,0,0,0,0,0,10.10237939,
49.72,4,62,36,0,0,0,0,0,0,1,0,0,0,0,9.08262063,
46.68,4,63,30,0,0,0,0,0,1,0,0,0,0,1,9.510519036,
59.25,18,59,52,1,0,0,0,0,0,0,0,0,0,1,11.58059346,
84.9508,14,59,41,0,0,0,0,0,1,0,0,0,0,0,9.667828508,
149.5497,25,60,48,0,1,0,0,0,0,0,0,0,0,0,10.93312483,
59.4,13,56,34,0,0,0,0,1,0,0,0,0,0,0,10.00789261,
59.9435,17,56,51,0,0,0,1,0,0,0,0,0,0,0,10.30898599,
58.2,17,55,35,1,0,0,0,0,0,0,0,0,0,1,10.94201362,
101.27,5,59,35,0,0,0,0,1,0,0,0,0,0,1,10.28537692,
84.92,5,60,38,1,0,0,0,0,0,0,0,0,0,1,11.22525673,
84.755,10,60,47,0,0,0,0,1,0,0,0,0,0,1,10.67361892,
58.12,12,55,42,0,0,0,0,0,0,0,0,0,0,1,9.179984252,
73.566,16,63,59,1,0,0,0,0,0,0,0,0,0,1,11.75901181,
74.9013,5,60,55,0,0,0,0,1,0,0,0,0,0,0,11.02680871,
59.55,11,60,41,0,0,0,0,0,0,0,1,0,0,0,9.546884035,
151.11,3,55,42,0,0,0,0,1,0,0,0,0,0,0,10.71443999,
84.99,13,62,59,0,0,0,0,0,0,0,0,0,0,1,11.11246282,
59.988,9,55,43,0,0,1,0,0,0,0,0,0,0,1,10.00789261,
84.87,15,59,51,0,0,0,0,1,0,0,0,0,0,1,10.16589028,
84.4516,10,62,44,1,0,0,0,0,0,0,0,0,0,0,11.4510607,
41.85,4,58,34,0,0,0,0,1,0,0,0,0,0,0,10.54536775,
84.991,4,62,45,0,0,0,0,1,0,0,0,0,0,0,10.43414521,
59.916,10,56,37,0,1,0,0,0,0,0,0,0,0,0,9.305741457,
59.9,4,59,37,0,0,0,0,0,0,1,0,0,0,1,9.105090961,
59.806,12,56,51,0,0,0,0,1,0,0,0,0,0,0,10.19805834,
84.91,19,60,56,0,0,0,0,1,0,0,0,0,0,1,10.91510665,
84.77,3,58,33,0,0,0,0,0,0,0,0,0,0,1,9.441531455,
131.4,1,63,32,0,0,0,0,1,0,0,0,0,0,1,11.81303746,
127.11,11,56,18,1,0,0,0,0,0,0,0,0,0,1,11.00211651,
84.6099,14,57,52,1,0,0,0,0,0,0,0,0,0,0,11.28979441,
84.95,3,55,37,0,0,1,0,0,0,0,0,0,0,0,9.982806922,
84.992,2,59,44,0,0,0,0,1,0,0,0,0,0,0,10.17545936,
84.76,13,55,28,1,0,0,0,0,0,0,0,0,0,1,11.26447693,
59.98,12,59,39,0,0,0,0,1,0,0,0,0,0,0,10.25769445,
75.98,16,60,47,0,0,0,0,0,0,0,0,0,0,0,10.71221535,
54.9144,8,56,56,0,1,0,0,0,0,0,0,0,0,1,9.904137341,
123.812,7,62,51,0,0,0,1,0,0,0,0,0,0,0,11.37367489,
45.563,12,60,28,1,0,0,0,0,0,0,0,0,0,0,10.61646187,
79.4,4,55,30,0,0,0,0,0,0,0,0,0,0,1,9.305741457,
112.5,7,56,52,0,1,0,0,0,0,0,0,0,0,1,10.54273278,
84.9875,14,60,51,0,0,0,0,0,0,0,0,1,0,1,9.923339198,
47.01,5,59,30,0,0,0,0,0,0,0,0,1,0,0,7.937731775,
59.6,11,62,36,0,0,0,0,0,0,1,0,0,0,1,8.853808275,
59.9713,18,59,46,0,0,0,0,1,0,0,0,0,0,1,10.18870409,
59.74,3,55,34,0,0,0,0,0,0,0,0,0,1,1,8.764209507,
59.99,4,60,38,0,0,0,1,0,0,0,0,0,0,0,10.26468724,
122.9906,7,59,49,0,0,0,0,0,0,1,0,0,0,1,10.19619448,
58.14,9,60,35,0,0,0,0,1,0,0,0,0,0,0,10.20362918,
109.7834,7,60,43,0,0,0,0,1,0,0,0,0,0,0,10.79959599,
115.093,5,55,49,0,0,0,0,0,0,0,0,0,0,0,10.30898599,
39.84,2,56,36,0,0,0,0,0,0,1,0,0,0,1,8.699681401,
49.62,14,55,41,0,0,0,0,1,0,0,0,0,0,0,9.546884035,
59.9898,6,58,56,0,0,0,0,0,1,0,0,0,0,1,9.705097588,
59.795,8,56,37,0,0,0,1,0,0,0,0,0,0,1,9.923339198,
59.4,5,60,34,0,0,0,0,1,0,0,0,0,0,0,10.1266711,
39.69,2,55,29,0,0,0,0,0,0,1,0,0,0,1,8.160803921,
84.752,3,60,44,0,0,0,0,0,0,0,0,0,0,0,9.50308461,
49.59,3,57,27,0,0,0,1,0,0,0,0,0,0,0,9.648659817,
27,8,60,28,1,0,0,0,0,0,0,0,0,0,1,10.10646921,
59.6983,1,58,45,1,0,0,0,0,0,0,0,0,0,1,10.59665973,
84.6099,13,58,52,1,0,0,0,0,0,0,0,0,0,0,11.55981859,
26.82,7,60,32,0,0,0,1,0,0,0,0,0,0,0,9.179984252,
51.2859,8,58,46,0,0,0,0,1,0,0,0,0,0,1,9.878221025,
59.0283,21,60,57,0,0,0,0,0,0,0,0,0,0,1,9.942756341,
84.8916,22,59,59,0,0,0,0,0,0,0,0,0,0,1,10.11863925,
59.97,15,60,35,0,0,0,0,1,0,0,0,0,0,1,9.392745259,
59.9539,11,58,56,0,0,0,0,0,0,0,1,0,0,1,9.597030325,
84.9814,12,59,42,0,0,0,0,0,0,0,0,0,0,0,9.775710998,
55.97,5,58,42,0,0,0,1,0,0,0,0,0,0,0,9.615872145,
84.9,1,56,38,0,0,0,0,0,1,0,0,0,0,1,9.602450025,
64.41,16,61,58,0,0,0,0,0,0,0,0,0,0,0,10.28878397,
68.34,1,60,36,0,0,0,0,0,0,0,0,0,0,1,8.682877107,
134.49,15,59,32,0,0,1,0,0,0,0,0,0,0,1,10.43414521,
47.382,13,57,42,0,0,0,0,0,0,0,0,0,0,0,9.332646496,
84.9715,6,59,42,0,0,0,0,1,0,0,0,0,0,1,9.985113621,
49.8,11,61,38,0,0,0,0,0,0,0,1,0,0,1,9.036106025,
74.71,1,57,20,0,0,0,1,0,0,0,0,0,0,0,9.738082108,
84.946,14,57,52,1,0,0,0,0,0,0,0,0,0,1,11.23850178,
84.8644,18,56,53,0,1,0,0,0,0,0,0,0,0,0,10.44001016,
101.91,6,59,33,0,0,0,0,1,0,0,0,0,0,0,10.98530967,
156.27,10,55,32,0,0,0,1,0,0,0,0,0,0,1,10.37352243,
84.9738,2,60,54,0,0,0,0,0,0,0,0,0,0,1,11.27721579,
84.9772,13,60,57,0,0,0,0,0,0,0,0,0,1,0,10.71443999,
84.96,13,62,34,0,0,0,0,0,1,0,0,0,0,1,9.595670798,
74.188,6,55,45,0,0,0,0,0,0,0,0,0,0,1,10.07327252,
59.88,10,60,35,0,0,0,0,0,0,0,0,0,0,1,9.210440367,
84.9,2,59,33,0,0,0,0,1,0,0,0,0,0,0,10.7472291,
49.69,2,57,27,0,0,0,0,0,0,0,0,0,1,1,8.517393171,
84.576,9,58,58,0,0,0,0,0,0,0,0,1,0,1,9.985251854,
129.185,39,57,47,0,0,1,0,0,0,0,0,0,0,1,10.91510665,
36.16,1,56,31,0,0,0,0,1,0,0,0,0,0,0,9.674137279,
114.99,2,58,41,1,0,0,0,0,0,0,0,0,0,0,11.3504183,
84.99,13,63,54,0,0,0,0,1,0,0,0,0,0,1,10.4574014,
84.9,4,58,47,0,0,0,0,0,0,0,0,0,0,1,10.06479825,
84.98,3,60,47,0,0,0,0,0,0,1,0,0,0,1,9.878221025,
59.965,3,57,39,0,0,0,0,1,0,0,0,0,0,1,9.883335864,
84.79,10,59,33,0,0,0,0,1,0,0,0,0,0,0,11.28729131,
84.8274,3,58,46,0,0,0,0,1,0,0,0,0,0,1,9.994287577,
72.94,2,57,30,0,0,0,0,1,0,0,0,0,0,1,10.13463896,
70.13,6,59,30,0,0,0,0,0,0,0,0,0,0,0,9.698981735,
84.9439,9,59,57,0,0,0,0,0,0,0,0,0,0,1,10.40429314,
74.9691,18,61,57,0,0,0,0,1,0,0,0,0,0,1,10.26119696,
66.84,8,60,30,0,0,0,0,0,0,0,0,0,0,1,9.159152335,
59.9769,15,59,46,0,0,0,0,0,0,0,0,0,0,1,9.305741457,
59.8404,1,62,43,0,0,0,0,0,0,0,0,0,0,1,9.296609807,
26.91,10,62,42,0,0,0,0,1,0,0,0,0,0,0,9.249657234,
49.842,12,61,43,0,0,0,0,0,0,0,0,0,0,1,9.047939083,
84.989,15,55,41,0,0,0,0,1,0,0,0,0,0,1,10.33530244,
59.995,6,56,37,0,0,0,0,1,0,0,0,0,0,1,9.781376414,
59.4,11,59,31,0,0,0,0,0,0,0,0,0,0,0,9.287394001,
32.39,7,59,27,1,0,0,0,0,0,0,0,0,0,0,10.37975279,
66.41,5,58,47,0,0,0,0,0,0,0,0,0,0,1,9.89348772,
84.281,1,60,41,0,0,0,0,1,0,0,0,0,0,0,10.19991874,
84.9828,5,58,58,0,0,0,0,1,0,0,0,0,0,1,10.10646921,
39.96,5,55,28,0,0,0,0,1,0,0,0,0,0,0,8.682877107,
59.73,21,63,45,0,1,0,0,0,0,0,0,0,0,1,10.07748288,
59.995,8,57,38,0,0,0,0,0,0,0,0,1,0,0,8.974744613,
59.88,5,56,41,1,0,0,0,0,0,0,0,0,0,0,10.68741193,
84.9138,27,60,55,0,1,0,0,0,0,0,0,0,0,0,10.96476136,
72.9293,9,62,57,0,0,1,0,0,0,0,0,0,0,0,10.51870022,
71.9824,12,60,59,0,0,0,0,0,0,0,0,0,0,0,10.24711272,
84.99,13,58,49,1,0,0,0,0,0,0,0,0,0,1,11.18443529,
81.3158,11,63,42,0,0,0,0,1,0,0,0,0,0,1,9.952325335,
84.9926,11,60,46,0,1,0,0,0,0,0,0,0,0,0,10.62135174,
84.9959,17,55,44,0,0,0,0,1,0,0,0,0,0,0,10.7320612,
114.35,12,56,40,1,0,0,0,0,0,0,0,0,0,1,10.65728288,
89.46,2,61,31,1,0,0,0,0,0,0,0,0,0,1,11.22525673,
84.8682,26,61,54,0,0,0,1,0,0,0,0,0,0,0,11.3504183,
84.9039,15,63,60,1,0,0,0,0,0,0,0,0,0,1,11.40757606,
60.5232,1,62,58,0,0,0,0,1,0,0,0,0,0,1,10.64544871,
48.79,1,58,29,0,0,0,0,0,0,0,0,0,0,1,7.673688129,
59.82,15,55,31,0,0,0,0,0,0,0,0,0,0,0,9.239996257,
59.07,3,59,47,0,0,0,0,1,0,0,0,0,0,0,10.57134257,
128.9491,5,56,48,0,0,0,0,0,0,0,0,0,0,1,9.998843186,
84.996,13,57,51,0,0,0,1,0,0,0,0,0,0,1,10.54536775,
77.9,2,60,30,0,0,0,0,0,0,0,0,0,0,1,8.853808275,
84.8895,34,63,61,0,0,0,0,0,0,1,0,0,0,1,10.57134257,
60,5,59,45,0,0,0,0,0,0,0,0,0,0,0,9.036106025,
59.88,5,60,36,0,0,0,0,1,0,0,0,0,0,0,9.495594499,
75.28,2,59,34,0,0,0,0,1,0,0,0,0,0,0,9.998843186,
68.9358,8,55,53,0,0,0,0,0,0,0,1,0,0,1,9.885883507,
84.93,10,55,39,1,0,0,0,0,0,0,0,0,0,0,10.65728288,
59.52,14,59,31,0,0,0,0,0,1,0,0,0,0,0,8.77971129,
94.412,18,60,44,0,1,0,0,0,0,0,0,0,0,1,10.37352243,
84.9867,11,55,50,0,0,0,0,0,0,0,0,0,0,1,10.05625156,
59.36,4,60,29,0,0,0,1,0,0,0,0,0,0,0,9.888424675,
99.74,13,58,35,0,0,0,0,1,0,0,0,0,0,0,10.56877524,
84.993,2,60,46,0,0,0,0,0,1,0,0,0,0,1,10.08585078,
57.78,14,57,46,1,0,0,0,0,0,0,0,0,0,1,10.76850604,
84.96,12,60,37,0,0,0,0,0,0,0,1,0,0,1,9.918425425,
109.11,12,62,36,0,0,0,0,0,0,1,0,0,0,1,9.409273195,
56.4,6,56,41,0,0,0,0,0,0,0,0,1,0,1,9.159152335,
49.14,14,62,32,0,0,0,0,0,0,0,0,0,0,1,9.401456476,
84.42,4,57,38,0,0,0,0,0,0,0,0,1,0,0,9.770013301,
84.93,7,60,33,0,1,0,0,0,0,0,0,0,0,0,9.588845299,
83.0482,6,57,51,0,0,0,0,0,0,0,0,0,0,1,10.35140532,
130.445,1,56,43,1,0,0,0,0,0,0,0,0,0,1,11.39415319,
59.98,18,55,40,0,1,0,0,0,0,0,0,0,0,1,9.510519036,
75.63,18,62,46,0,0,0,0,1,0,0,0,0,0,1,10.42528279,
45.77,9,55,30,0,0,0,0,1,0,0,0,0,0,0,9.822873849,
59.914,10,60,36,0,0,0,0,0,0,0,0,0,0,1,9.764282955,
84.85,5,55,37,1,0,0,0,0,0,0,0,0,0,1,10.70326694,
59.99,20,56,37,0,0,0,0,1,0,0,0,0,0,1,10.25769445,
151.8876,12,60,48,0,0,0,0,0,0,0,0,1,0,0,10.65728288,
84.9769,6,63,45,0,0,0,0,0,0,1,0,0,0,1,10.03016426,
84.81,2,55,33,0,0,0,0,0,1,0,0,0,0,1,9.841665339,
101.9997,6,60,55,0,0,0,0,1,0,0,0,0,0,0,11.05090588,
84.36,3,56,35,0,0,0,0,1,0,0,0,0,0,1,9.966509299,
59.97,4,62,37,0,0,0,0,0,0,0,1,0,0,1,9.803722464,
59.71,15,59,38,0,0,0,0,0,0,1,0,0,0,0,9.546884035,
59.95,2,56,20,0,0,1,0,0,0,0,0,0,0,1,9.472781557,
101.9761,11,62,47,0,0,0,0,0,0,0,0,0,0,0,11.01864554,
59.955,9,55,38,0,0,0,0,1,0,0,0,0,0,0,9.674137279,
59.8404,6,56,44,0,0,0,0,1,0,0,0,0,0,1,9.27322127,
75.12,1,60,44,0,0,0,1,0,0,0,0,0,0,1,10.24711272,
130.0979,1,55,49,0,0,0,0,1,0,0,0,0,0,1,10.55843949,
84.5204,2,60,45,0,0,0,0,0,0,0,0,0,0,0,10.41933057,
101.9479,14,55,50,0,0,0,0,0,0,0,0,0,0,1,10.41933057,
106.18,10,57,32,1,0,0,0,0,0,0,0,0,0,1,10.79959599,
59.6657,12,57,42,0,0,0,0,0,0,0,0,1,0,1,9.554000996,
39.72,5,56,28,0,0,0,0,0,0,0,0,0,0,0,9.952325335,
84.95,7,60,47,0,0,0,0,0,0,0,0,0,1,1,9.825580064,
84.97,10,55,33,0,0,0,0,1,0,0,0,0,0,0,9.975854725,
84.98,9,55,46,0,1,0,0,0,0,0,0,0,0,1,10.1385992,
59.97,24,63,34,0,0,0,0,0,0,0,0,0,0,0,9.998843186,
71.61,5,58,34,0,0,0,0,1,0,0,0,0,0,0,11.05090588,
82.93,4,58,30,0,1,0,0,0,0,0,0,0,0,1,9.717218213,
84.91,2,59,25,0,0,0,0,1,0,0,0,0,0,1,10.80974815,
84.9047,2,57,56,0,0,0,0,0,0,0,0,0,0,0,10.21100902,
84.36,4,58,34,0,0,0,0,0,0,0,0,0,0,0,10.08167558,
49.72,14,58,36,0,0,0,0,0,0,1,0,0,0,0,8.922791624,
84.8086,3,60,49,0,0,0,0,1,0,0,0,0,0,1,10.33530244,
59.96,12,62,37,0,0,0,0,0,0,0,0,0,0,1,9.937937287,
59.99,20,57,40,0,0,1,0,0,0,0,0,0,0,0,10.37039264,
43.2,17,55,34,0,0,0,1,0,0,0,0,0,0,1,9.305741457,
59.49,3,60,38,0,0,0,0,0,0,1,0,0,0,1,8.94910547,
79.01,2,59,31,0,0,0,0,0,0,0,0,1,0,1,8.987321813,
