기준_년분기_코드,상권_구분_코드,상권_코드,서비스_업종_코드,당월_매출_금액,당월_매출_건수,주말_매출_금액,월요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_11~14_매출_금액,시간대_17~21_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,주중_매출_건수,월요일_매출_건수,일요일_매출_건수,시간대_건수~11_매출_건수,시간대_건수~21_매출_건수
20224,A,3110709,CS100002,10994339.0,258,4043200.0,876437.0,2781007.0,0.0,1234273.0,8357741.0,2260070.0,0,0,632694.0,173,26,69,0,190
20224,R,3130242,CS100002,1366854545.0,23511,725762503.0,118993208.0,401726799.0,45168601.0,257444808.0,527425352.0,614619495.0,594530,144425569,333377893.0,13435,2559,5124,294,8295
20224,A,3110769,CS100002,1135655107.0,28468,490093466.0,118283788.0,261415445.0,105034643.0,205319660.0,384970534.0,409503312.0,6501741,227343045,336165987.0,17525,3197,5372,1416,9261
20224,D,3120114,CS100002,600136758.0,14054,229075455.0,59744697.0,108881067.0,0.0,266003601.0,238095332.0,168161555.0,1952662,21987355,64855992.0,10243,1747,1732,0,4819
20224,A,3110450,CS100002,195109447.0,7077,60303536.0,23476782.0,32301965.0,0.0,72407424.0,55558316.0,64978494.0,481662,7471431,16229182.0,4556,907,1234,198,2068
20224,D,3120100,CS100002,81513622.0,3179,11832269.0,14770288.0,809231.0,0.0,34541771.0,31618333.0,18379022.0,452003,5329260,10950136.0,2684,503,7,7,816
20224,A,3110464,CS100002,24238327.0,958,8871597.0,1819066.0,4100195.0,5335603.0,0.0,8063716.0,5865758.0,1555934,9557393,5432879.0,666,82,132,0,423
20224,D,3120083,CS100002,380565070.0,14935,143369422.0,27195786.0,70312231.0,0.0,129605383.0,175291601.0,138407701.0,3547515,25030273,40374540.0,9366,1061,2564,0,6080
20224,A,3110468,CS100002,54524906.0,1994,12647914.0,8320343.0,0.0,0.0,12402395.0,24638631.0,18516686.0,0,5727244,13150768.0,1607,353,0,0,817
20224,A,3111014,CS100002,24811969.0,1564,10243781.0,2786041.0,5505197.0,0.0,13559761.0,5582372.0,4101677.0,0,2807735,5287735.0,972,216,313,0,345
20224,D,3120119,CS100002,188735416.0,7852,72203248.0,23634905.0,34095051.0,0.0,84098618.0,61543993.0,69028950.0,2778011,14307500,36518439.0,4964,1019,1353,79,2168
20224,A,3110300,CS300022,48000000.0,62,20521739.0,281150.0,0.0,0.0,26874844.0,10342547.0,30815761.0,0,0,25135713.0,39,2,0,0,12
20224,D,3120074,CS300022,25274987.0,546,6091453.0,2195002.0,883195.0,0.0,4701719.0,8650124.0,23846287.0,493551,7507164,6390182.0,403,52,26,0,234
20224,D,3120148,CS300022,1195861364.0,26998,222232999.0,111069120.0,36686661.0,348927008.0,207753854.0,299916048.0,512294323.0,2331134,128299603,205779328.0,22883,3863,1711,2453,6894
20224,D,3120072,CS300022,1215301485.0,60825,368476559.0,163410142.0,158816693.0,33392690.0,183139492.0,491187786.0,867859632.0,51192689,484526020,255535436.0,41952,8195,8355,1727,24711
20224,A,3110396,CS300022,808955895.0,38966,212418705.0,104316549.0,98828492.0,0.0,122527928.0,372716153.0,641772922.0,18283574,288057018,179208833.0,28331,5281,4612,1299,17541
20224,A,3110904,CS300022,529367126.0,370,0.0,32024917.0,0.0,0.0,93933173.0,24958328.0,526937886.0,0,41387376,40525807.0,370,61,0,111,37
20224,A,3110840,CS300022,433042167.0,24737,105154758.0,64918209.0,46665791.0,0.0,95012545.0,170722975.0,312677645.0,15692762,211179790,53903509.0,19057,3713,2534,1200,9286
20224,D,3120141,CS300022,169598038.0,151,9335193.0,6433505.0,6223462.0,0.0,6106772.0,5538881.0,20412956.0,0,0,18997119.0,127,23,16,8,16
20224,R,3130283,CS300022,52243887.0,309,5414836.0,12036407.0,5414836.0,0.0,23897994.0,0.0,52243887.0,0,0,0.0,294,94,15,123,0
20224,R,3130261,CS300022,161522647.0,2443,16056677.0,29712714.0,5598322.0,4693846.0,27245375.0,43593670.0,129445720.0,0,8889247,9961354.0,1932,339,181,138,616
20224,D,3120154,CS300022,293617827.0,5210,25128069.0,24031687.0,12978990.0,784694.0,127104100.0,46171105.0,230344266.0,363142,14787363,55073485.0,4143,773,447,216,2039
20224,A,3110892,CS300022,624409860.0,9371,195871373.0,135173044.0,30225948.0,0.0,167677061.0,270588867.0,210812693.0,1246559,299843375,174909327.0,6529,1440,1289,265,3849
20224,A,3110469,CS300022,1368425092.0,60037,421721821.0,151766665.0,171452464.0,3440782.0,271275592.0,543363249.0,946722989.0,23295470,363333108,276194963.0,40064,6824,8394,2472,23385
20224,A,3110651,CS300022,160576934.0,2981,21094129.0,33686219.0,7190367.0,0.0,38885223.0,74717820.0,121997769.0,0,1665430,15024649.0,2384,357,199,0,993
20224,A,3110497,CS300022,83416961.0,272,15049415.0,12611282.0,15049415.0,0.0,30512314.0,26662630.0,28730053.0,0,0,12832282.0,213,28,59,28,86
20224,A,3110630,CS300022,610352954.0,610,23928057.0,93836983.0,7654421.0,0.0,41389959.0,116879579.0,97632445.0,0,983683,167949738.0,538,72,29,117,160
20224,R,3130170,CS300022,11029156.0,200,5514578.0,0.0,0.0,0.0,0.0,0.0,11029156.0,0,11029156,0.0,100,0,0,0,0
20224,D,3120191,CS300022,1254941666.0,34769,271711743.0,174432902.0,151457129.0,0.0,347926176.0,483321803.0,1028530707.0,5745101,624537095,301145219.0,28036,4799,2987,1582,13612
20224,R,3130320,CS300022,287636968.0,12684,95046325.0,49392985.0,44130351.0,14962550.0,59316391.0,81951889.0,187842715.0,48846,4170021,27035310.0,8875,2016,1732,752,3992
20224,D,3120238,CS300022,979846840.0,42955,264509244.0,124981315.0,108327937.0,8403199.0,182693804.0,406927332.0,724908047.0,34208322,250566642,181347064.0,30852,5990,5136,1586,17498
20224,R,3130318,CS300022,2496101171.0,123551,815861925.0,287925760.0,378384415.0,5896311.0,365155943.0,1135718347.0,1887327956.0,49036248,1102979603,649964739.0,81738,14724,19047,2553,56147
20224,D,3120162,CS300022,33246224.0,1031,10582275.0,7604752.0,8409489.0,0.0,2776338.0,10220144.0,19404770.0,0,0,804736.0,669,241,242,40,282
20224,D,3120233,CS300022,730414615.0,438,2426901.0,24269008.0,0.0,0.0,535291794.0,0.0,34461990.0,0,6795322,0.0,389,48,0,0,0
20224,A,3111015,CS300022,394564392.0,1483,142949450.0,14566651.0,14938144.0,0.0,73160110.0,86743696.0,215736108.0,0,168867731,107577045.0,1032,129,41,0,373
20224,A,3110984,CS300022,462382513.0,504,0.0,277429508.0,0.0,0.0,277429508.0,0.0,184953005.0,0,0,0.0,504,336,0,0,0
20224,A,3110180,CS300024,644561198.0,1512,206731386.0,196398353.0,148767874.0,0.0,206805852.0,306809764.0,246567071.0,0,64412930,13317656.0,1023,333,356,0,723
20224,D,3120102,CS300024,406582639.0,3442,180729491.0,26287718.0,86791367.0,0.0,135047091.0,151229193.0,117644050.0,26178455,150557932,94565987.0,1940,331,724,50,1549
20224,A,3110614,CS300024,26127371.0,319,7102714.0,4451921.0,1482498.0,0.0,4575831.0,7036335.0,11125374.0,0,960305,385007.0,229,40,17,31,75
20224,U,3001495,CS300024,85749258.0,14896,53938683.0,7217494.0,27090093.0,0.0,35396270.0,198942.0,39347026.0,7903741,16226731,16490182.0,5535,1172,4658,1933,66
20224,D,3120166,CS300024,416000339.0,847,243319836.0,54031651.0,139268006.0,0.0,57372899.0,171655458.0,81410545.0,0,21121262,60874450.0,376,69,245,0,335
20224,D,3120173,CS300024,52748098.0,147,1883861.0,1795555.0,117741.0,0.0,6034241.0,19711854.0,10214057.0,0,0,5425911.0,127,28,10,0,78
20224,A,3111076,CS300024,3920464232.0,7920,40699904.0,94811546.0,2507470.0,0.0,1012539319.0,32003886.0,327415156.0,6519085,10966303,25794674.0,6470,751,186,732,659
20224,D,3120223,CS300024,602384217.0,1164,6642888.0,134909452.0,0.0,0.0,130507203.0,147984501.0,90926891.0,0,1108251,105906624.0,1145,265,0,92,383
20224,A,3110242,CS300025,88697599.0,268,3148817.0,2944427.0,731124.0,0.0,30095709.0,19729362.0,45817191.0,0,2639340,4577832.0,201,43,17,0,77
20224,D,3120009,CS300027,44802931.0,646,5362191.0,5869982.0,420681.0,0.0,14994390.0,6498472.0,8090248.0,0,2419841,911044.0,537,109,12,108,98
20224,U,3001492,CS300027,413070876.0,3165,38467391.0,35408087.0,5787499.0,0.0,151623786.0,92000896.0,92625982.0,0,1707824,12238607.0,2584,397,152,137,262
20224,R,3130072,CS300027,27464267.0,479,10554810.0,6855185.0,4678937.0,0.0,4678937.0,6093498.0,18389308.0,0,652875,1740999.0,327,108,87,43,66
20224,A,3110226,CS300027,38163542.0,1057,10951518.0,7115708.0,2585003.0,0.0,7893989.0,13230769.0,26711701.0,0,222366,8283129.0,696,195,83,28,333
20224,D,3120070,CS300027,68287666.0,278,18967859.0,13771633.0,7521940.0,0.0,21358686.0,16153289.0,50638709.0,0,3391526,6339718.0,205,58,34,0,51
20224,D,3120072,CS300027,51642586.0,465,2427508.0,3467646.0,0.0,0.0,13039458.0,10627431.0,34700390.0,0,0,4576406.0,414,56,0,16,30
20224,A,3110370,CS300027,857764046.0,17929,0.0,110059700.0,0.0,0.0,260001492.0,50923627.0,376139695.0,0,3879895,220960043.0,17929,3673,0,5878,1323
20224,R,3130138,CS300027,84578736.0,523,13044023.0,31050612.0,614559.0,0.0,20526283.0,11169617.0,65850039.0,0,18528966,1382759.0,384,93,46,0,77
20224,A,3110455,CS300027,12296321.0,159,5447392.0,1297518.0,1100427.0,0.0,5102480.0,1686227.0,10571770.0,0,229940,574850.0,86,22,28,0,43
20224,D,3120184,CS300027,67834696.0,522,54938650.0,0.0,0.0,0.0,2087222.0,0.0,17666838.0,0,0,1490872.0,298,0,0,0,0
20224,D,3120003,CS300028,347037813.0,5702,34832607.0,33479039.0,14826586.0,0.0,108512750.0,92160401.0,114537564.0,2522751,35964724,53602832.0,5008,684,260,620,1596
20224,U,3001492,CS300028,7050171415.0,49723,390138781.0,692156171.0,42008872.0,0.0,3646095314.0,379261499.0,2236297354.0,5005546,632706655,402724106.0,43506,7322,1416,9068,6214
20224,D,3120018,CS300028,833599769.0,6707,18592742.0,124606666.0,8052782.0,0.0,297496883.0,131002163.0,99606603.0,0,19650642,15115781.0,6065,1036,246,612,1421
20224,D,3120049,CS300028,151679286.0,3658,24622514.0,19493282.0,8888578.0,0.0,41225990.0,40073251.0,43527180.0,1701422,28387818,13990269.0,2669,451,377,398,1337
20224,D,3120080,CS300028,59923975.0,1520,31359454.0,5131711.0,1640547.0,0.0,32490830.0,11613872.0,32084695.0,610203,2710903,12688230.0,1160,230,80,120,500
20224,D,3120166,CS300028,149713249.0,8193,35385550.0,15337459.0,9890093.0,0.0,31858158.0,68739501.0,85851806.0,9230101,49618119,32644157.0,6163,737,558,581,3751
20224,D,3120144,CS300028,262278638.0,4785,60842509.0,30771923.0,17824962.0,0.0,62968835.0,118246225.0,124993928.0,790788,24992405,52574195.0,3029,705,446,315,1750
20224,D,3120122,CS300028,12257808.0,281,1260650.0,1072893.0,0.0,0.0,5552223.0,2414010.0,3272325.0,0,268223,536446.0,213,13,0,13,40
20224,D,3120094,CS300028,44791171.0,1199,12548887.0,7570982.0,5434752.0,215911.0,6763441.0,17559683.0,18633270.0,329470,15354614,8397722.0,765,124,156,0,497
20224,D,3120101,CS300028,536519377.0,17511,166312000.0,64652864.0,46535520.0,0.0,97325574.0,270616598.0,249833434.0,10996147,195910214,180628694.0,11765,1789,1563,396,9411
20224,D,3120197,CS300028,905130696.0,8787,20834283.0,157726552.0,2134590.0,0.0,298359713.0,108226476.0,77670918.0,0,29826093,48251310.0,8485,2287,16,1443,1571
20224,A,3110966,CS300028,21145825.0,295,2876322.0,4910468.0,0.0,0.0,3774869.0,6566511.0,6255961.0,0,1316242,4494654.0,234,30,0,24,133
20224,R,3130296,CS300028,23265306.0,54,7944112.0,204082.0,0.0,0.0,7959183.0,5565604.0,119761.0,0,119761,0.0,42,7,0,0,22
20224,A,3110939,CS300028,16455193.0,290,1089422.0,322342.0,811193.0,0.0,9212844.0,1634092.0,10226244.0,74627,765296,2503327.0,260,5,23,48,77
20224,D,3120184,CS300028,50703052.0,556,731147.0,5897123.0,298987.0,0.0,21990245.0,2145097.0,6505352.0,0,261101,2786147.0,525,78,14,154,48
20224,A,3110226,CS300029,6544229.0,122,0.0,2931270.0,0.0,0.0,2658593.0,1431551.0,5385355.0,0,0,1567888.0,122,27,0,0,41
20224,A,3110376,CS300029,12788526.0,344,0.0,3810008.0,0.0,0.0,5654673.0,0.0,2223942.0,189638,0,5378835.0,344,68,0,68,0
20224,R,3130146,CS300029,150000000.0,8287,42313341.0,22008880.0,18893795.0,0.0,33036796.0,57728705.0,110483945.0,440116,9466453,15056387.0,6034,1407,1005,43,3550
20224,D,3120160,CS300029,34570687.0,939,10291301.0,3989766.0,4473519.0,104718.0,6956025.0,14143568.0,26664458.0,0,3106035,10548999.0,661,123,105,42,350
20224,A,3110670,CS300029,71722011.0,1835,27493170.0,12180832.0,7898755.0,0.0,13081985.0,30603751.0,43061368.0,32184,16704293,14995323.0,1198,272,209,32,806
20224,U,3001492,CS300031,62891668.0,3449,2321284.0,3833512.0,866423.0,0.0,20145726.0,0.0,24370238.0,0,1879974,1213790.0,3306,654,82,0,0
20224,A,3110164,CS300031,1857619608.0,1621,1102183775.0,266283895.0,751962565.0,0.0,237918872.0,887998903.0,940097925.0,0,153981557,92041607.0,696,174,463,0,637
20224,D,3120069,CS300031,78205678.0,146,70301356.0,1779781.0,28842924.0,0.0,3611909.0,0.0,47321241.0,0,10469301,0.0,52,10,53,0,0
20224,D,3120072,CS300031,32814259.0,198,0.0,4971857.0,0.0,0.0,4971857.0,0.0,32317073.0,0,0,5469043.0,198,49,0,49,0
20224,D,3120157,CS300031,125197645.0,391,61620716.0,12226332.0,36434471.0,0.0,13204439.0,21518346.0,64065982.0,0,0,22251925.0,195,48,98,73,73
20224,D,3120213,CS300031,1063964123.0,580,715518888.0,0.0,567340319.0,0.0,419921181.0,469820325.0,285903783.0,0,0,268034796.0,90,0,178,0,357
20224,D,3120185,CS300031,8545350184.0,3508,1285613573.0,1093046731.0,821334601.0,0.0,2076317867.0,1157685143.0,5586501619.0,0,4109052,897095903.0,3133,647,276,28,584
20224,D,3120245,CS300031,197126197.0,213,95479884.0,26369917.0,22661217.0,0.0,109654320.0,17640374.0,34918217.0,0,8466657,11985232.0,115,37,24,5,18
20224,D,3120208,CS300031,16317108961.0,3183,4116754292.0,2732922868.0,460937994.0,0.0,4965754726.0,3945261172.0,8166353986.0,0,0,2887245603.0,2420,428,200,285,487
20224,D,3120057,CS300032,381735504.0,1332,86883231.0,60539862.0,36534542.0,0.0,122314761.0,92130004.0,162898994.0,315755,23061812,39220284.0,845,193,243,79,390
20224,D,3120140,CS300032,48151889.0,69,0.0,3259185.0,0.0,0.0,771912.0,0.0,0.0,0,0,0.0,69,9,0,26,0
20224,A,3110453,CS300032,133810293.0,7125,0.0,30106617.0,0.0,0.0,60422794.0,0.0,56063970.0,0,0,11092647.0,7125,1955,0,0,0
20224,U,3001495,CS300032,9143773181.0,15870,4490705223.0,1549482346.0,2225110201.0,0.0,1513733227.0,4264068004.0,3981529792.0,18468229,1043050203,3297488875.0,8596,2024,3301,463,6690
20224,A,3110055,CS300033,38269614.0,1065,3885881.0,9171489.0,0.0,0.0,9035053.0,202126.0,2531633.0,0,323402,8135590.0,946,183,0,404,36
20224,D,3120031,CS300033,209829051.0,5405,48331301.0,22671242.0,0.0,0.0,67699835.0,17737085.0,35691285.0,0,2970873,14130800.0,4745,873,0,1549,282
20224,D,3120081,CS300033,49279757.0,2831,7486071.0,9158107.0,0.0,0.0,15957494.0,5843826.0,8911088.0,121260,5682012,5367878.0,2415,585,0,536,456
20224,A,3110856,CS300033,127450818.0,1486,47682326.0,11837696.0,0.0,0.0,61562817.0,46015423.0,17649983.0,0,45814573,7175669.0,1353,403,0,274,215
20224,A,3110895,CS300033,57233438.0,4016,8235196.0,13015022.0,141683.0,0.0,17436453.0,4005189.0,16709420.0,0,4305225,7188466.0,3397,743,16,883,375
20224,A,3111059,CS300033,144929428.0,1890,28932907.0,16548552.0,0.0,0.0,80008403.0,24885491.0,64379849.0,0,0,2030829.0,1529,182,0,647,207
20224,A,3111088,CS300033,270941581.0,15533,65359167.0,44492259.0,8885421.0,0.0,73445879.0,44267313.0,63554073.0,51899,5022224,18742794.0,11854,2533,536,3550,3199
20224,A,3110237,CS300035,20450351.0,84,0.0,3366571.0,0.0,0.0,0.0,20450351.0,16184634.0,0,0,0.0,84,21,0,0,84
20224,D,3120124,CS300035,423275155.0,3236,8164991.0,116000239.0,0.0,0.0,55827532.0,2005436.0,182620648.0,0,105181425,152870264.0,3045,759,0,951,95
20224,A,3110743,CS300035,990708.0,40,180129.0,0.0,0.0,0.0,380272.0,0.0,200143.0,0,0,0.0,30,0,0,20,0
20224,A,3110478,CS300035,15643898.0,1726,5085611.0,2998523.0,1155371.0,0.0,5871763.0,3019318.0,5092544.0,972494,648329,5531594.0,1064,162,246,494,408
20224,A,3110544,CS300035,27760772.0,1492,14437049.0,1320382.0,4817390.0,376623.0,6868850.0,6889944.0,18573798.0,0,10320320,8169228.0,641,63,361,16,407
20224,D,3120191,CS300035,743166180.0,5655,144709569.0,105801335.0,0.0,0.0,262190977.0,76822289.0,159847029.0,0,29595152,119966156.0,4607,792,0,1336,897
20224,A,3110446,CS300035,102000000.0,20,102000000.0,0.0,0.0,0.0,0.0,0.0,102000000.0,0,0,102000000.0,0,0,0,20,0
20224,R,3130204,CS300035,21706565.0,992,4381000.0,10386657.0,2381180.0,0.0,2350175.0,11760178.0,6591653.0,0,186030,775124.0,589,62,186,248,248
20224,A,3110473,CS300035,3543874.0,64,0.0,1449767.0,0.0,0.0,0.0,483256.0,1933022.0,0,0,0.0,64,32,0,0,16
20224,D,3120031,CS300036,48982741654.0,299460,3923267969.0,10040129449.0,700090682.0,0.0,20341170418.0,2306098833.0,7785601447.0,0,651696720,5305333224.0,262817,46824,5252,60495,25435
20224,A,3110232,CS300036,11766169024.0,271398,3948395718.0,1908743076.0,1425823040.0,134912359.0,2525240770.0,758275637.0,2727052090.0,0,155844097,1409132716.0,189453,45232,30156,96365,25566
20224,D,3120179,CS300036,7599166.0,292,0.0,334029.0,0.0,0.0,542797.0,0.0,1586639.0,0,2212944,1002088.0,292,41,0,124,0
20224,A,3110656,CS300036,64507281.0,2121,8826027.0,24099814.0,0.0,0.0,24161073.0,14127298.0,10786320.0,0,8284119,5404941.0,1744,376,0,329,471
20224,D,3120124,CS300036,419585405.0,22154,74047400.0,75617953.0,0.0,0.0,85256183.0,32915466.0,102389267.0,0,6006120,10983994.0,17855,3967,0,1984,3307
20224,A,3110542,CS300036,68947501.0,2593,9255379.0,22659333.0,0.0,0.0,13556143.0,7637660.0,28916013.0,0,2564676,1240063.0,2142,451,0,394,338
20224,A,3110627,CS300036,849700666.0,38965,0.0,262003854.0,0.0,0.0,241177905.0,271411135.0,234459859.0,0,0,18810533.0,38965,9405,0,6047,10077
20224,D,3120207,CS300036,51998259.0,351,0.0,9560218.0,0.0,0.0,23783957.0,0.0,0.0,0,0,0.0,351,117,0,0,0
20224,D,3120042,CS300043,11752056.0,1211,1360037.0,2533361.0,151411.0,0.0,3130417.0,4452035.0,6204035.0,341943,1090008,1738992.0,1025,166,20,25,381
20224,D,3120023,CS300043,17689595.0,132,390822.0,1812438.0,390822.0,0.0,8060710.0,952629.0,1128499.0,0,415249,635086.0,127,39,5,33,15
20224,D,3120016,CS300043,3886898.0,409,1738875.0,0.0,0.0,0.0,1738875.0,0.0,2148023.0,0,0,2148023.0,306,0,0,306,0
20224,A,3110095,CS300043,440568850.0,763,77030844.0,29675346.0,50901031.0,0.0,35320232.0,50554378.0,127559120.0,0,21873601,43607167.0,591,187,92,0,278
20224,R,3130073,CS300043,1198829.0,110,329953.0,0.0,0.0,0.0,0.0,395944.0,1198829.0,0,0,0.0,88,0,0,0,44
20224,D,3120060,CS300043,8237496537.0,24115,956657505.0,143582905.0,476865123.0,0.0,2463371777.0,911905041.0,1960330576.0,4454326,241645973,1889340903.0,15360,1997,3225,1229,6451
20224,A,3110189,CS300043,10068000000.0,2017,0.0,1142593083.0,0.0,0.0,6611062119.0,195869683.0,191717417.0,0,0,400971060.0,2017,625,0,107,89
20224,A,3110735,CS300043,20963829.0,277,3068586.0,0.0,0.0,0.0,1599738.0,7889612.0,20156689.0,0,8085943,8798556.0,189,0,0,0,44
20224,A,3110861,CS300043,3081505599.0,6829,492574386.0,935522537.0,201794335.0,0.0,614936067.0,32743986.0,2782240794.0,0,38074403,9137857.0,3939,1366,1523,0,762
20224,R,3130240,CS300043,3292120.0,16,0.0,1791200.0,0.0,0.0,21073.0,0.0,0.0,0,21073,0.0,16,6,0,0,0
20224,D,3120111,CS300043,995427.0,41,0.0,238487.0,0.0,0.0,933213.0,0.0,197012.0,0,0,0.0,41,10,0,0,0
20224,A,3110569,CS300043,18000000.0,42,18000000.0,0.0,12023059.0,0.0,1314386.0,5730262.0,1611881.0,0,14116910,3883090.0,0,0,19,0,20
20224,A,3110562,CS300043,30000000.0,2084,21863883.0,245362.0,5221379.0,0.0,4320341.0,11122279.0,27536921.0,2646665,16660031,4947971.0,559,24,455,0,806
20224,D,3120094,CS300043,198000000.0,12099,27234834.0,45575155.0,0.0,0.0,114080269.0,70715094.0,96021959.0,4765614,56543957,28802585.0,10336,1484,0,0,4832
20224,A,3110957,CS300043,50581453.0,1805,35239259.0,0.0,15706450.0,0.0,14055603.0,6847343.0,27754129.0,0,5299942,24804428.0,501,0,568,67,201
20224,A,3110916,CS300043,708000000.0,1084,80101112.0,91465553.0,42719185.0,0.0,166626696.0,258669440.0,280191071.0,0,39100592,44329930.0,869,168,99,0,325
20224,A,3111013,CS300043,13977829.0,35,0.0,2830953.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,17,0,0,0
20224,D,3120181,CS300043,531559745.0,1872,15320018.0,129504032.0,2981128.0,0.0,160536321.0,5080991.0,0.0,0,12868154,30443413.0,1772,503,60,624,40
20224,D,3120224,CS300043,2126587.0,47,0.0,294397.0,0.0,0.0,715789.0,0.0,219355.0,0,0,126995.0,47,18,0,12,0
20224,A,3110059,CS100008,13732394.0,1229,1434109.0,2303744.0,0.0,0.0,7898242.0,5679113.0,8377552.0,0,310077,2602904.0,1113,257,0,0,444
20224,A,3110425,CS200005,33302588.0,107,4888848.0,5616975.0,2444424.0,0.0,13314312.0,12655004.0,26264560.0,0,5616975,4888848.0,85,21,11,11,52
20224,A,3110236,CS200001,3482755.0,10,0.0,0.0,0.0,0.0,0.0,3482755.0,0.0,0,0,0.0,10,0,0,0,10
20224,A,3110295,CS200003,3808874.0,28,0.0,1904437.0,0.0,0.0,0.0,0.0,3808874.0,0,0,3808874.0,28,14,0,0,0
20224,D,3120248,CS200017,24000000.0,44,0.0,0.0,0.0,0.0,0.0,24000000.0,0.0,0,0,0.0,44,0,0,0,44
20224,A,3110362,CS200029,300735.0,11,0.0,0.0,0.0,0.0,300735.0,0.0,0.0,0,0,300735.0,11,0,0,0,0
20224,A,3110542,CS200029,3638676.0,28,0.0,0.0,0.0,0.0,3078880.0,559796.0,3078880.0,0,0,0.0,28,0,0,0,6
20224,A,3110425,CS200030,6016252.0,26,0.0,5231524.0,0.0,0.0,784728.0,5231524.0,6016252.0,0,0,0.0,26,13,0,0,13
20224,A,3111003,CS200030,663507.0,4,0.0,0.0,0.0,0.0,0.0,0.0,663507.0,0,0,0.0,4,0,0,4,0
20224,R,3130065,CS200031,11840220.0,923,2387332.0,1063222.0,0.0,0.0,1746987.0,3544584.0,6143122.0,113049,1197794,2386543.0,770,112,0,205,246
20224,D,3120107,CS200033,14062296.0,26,0.0,0.0,0.0,0.0,0.0,3076127.0,10986169.0,0,0,0.0,26,0,0,13,13
20224,A,3110330,CS300001,1901067.0,68,0.0,486468.0,0.0,0.0,859592.0,0.0,1766916.0,0,0,16619.0,68,15,0,6,0
20224,A,3110242,CS300003,954000000.0,209,0.0,0.0,0.0,0.0,0.0,954000000.0,954000000.0,0,0,0.0,209,0,0,0,209
20224,D,3120201,CS300003,438435344.0,1204,0.0,20187164.0,0.0,0.0,27723706.0,0.0,355802551.0,0,5383244,0.0,1204,135,0,135,0
20224,A,3110837,CS300004,10733833.0,826,0.0,6605436.0,0.0,0.0,4128397.0,6605436.0,0.0,0,4128397,0.0,826,413,0,0,413
20224,A,3110601,CS100002,21653495.0,941,10275699.0,2270506.0,4739959.0,2393663.0,5039956.0,8317823.0,10029476.0,138946,1880335,3831536.0,539,114,182,76,315
20224,D,3120186,CS100002,1492925951.0,31124,335190696.0,128462634.0,90202655.0,61908043.0,391511302.0,624844105.0,453935089.0,7964789,252276257,302921669.0,24031,2466,1500,0,11856
20224,D,3120167,CS100002,10940823.0,722,2912710.0,1422378.0,1387228.0,0.0,4646747.0,3245456.0,1891036.0,35149,166374,1345048.0,473,80,103,14,188
20224,D,3120210,CS100002,3918544323.0,93181,642123370.0,480583041.0,187331078.0,295085702.0,966309856.0,1454920585.0,1155827271.0,31479935,838936535,1059705328.0,80432,13109,3731,121,23130
20224,D,3120189,CS100002,3779601672.0,146844,827940017.0,453955418.0,348519820.0,22299242.0,1415870976.0,1432379369.0,1384454344.0,60591958,1035344414,936538758.0,117588,19430,13191,244,46104
20224,D,3120195,CS100002,394112117.0,7261,115168903.0,43307594.0,49584744.0,17105255.0,107923232.0,151908770.0,102346254.0,1006518,38515386,74418716.0,5466,896,860,5,2134
20224,D,3120184,CS100002,432104996.0,15699,81813328.0,59817262.0,39118567.0,0.0,253729371.0,122294855.0,62068201.0,991070,21121703,49223519.0,12973,2385,1307,78,4150
20224,D,3120181,CS100002,236065439.0,6816,43684345.0,28010292.0,18639632.0,0.0,123825211.0,84796921.0,43617170.0,178723,15654333,46529748.0,5625,911,617,0,1633
20224,D,3120227,CS100002,1209059365.0,57860,289677913.0,157721438.0,137668905.0,3252060.0,643468283.0,334503478.0,492658655.0,28763241,257659886,288707295.0,43573,8213,6832,68,14703
20224,D,3120205,CS100002,366262868.0,15143,49731369.0,61882245.0,14509222.0,0.0,221456922.0,95398157.0,66004768.0,1995607,30457129,62516931.0,13454,2327,556,50,3321
20224,D,3120218,CS100002,786707770.0,6883,244835304.0,100932482.0,96459378.0,0.0,279356542.0,317224081.0,181559201.0,382845,44209570,138913246.0,4737,794,1006,0,2566
20224,D,3120216,CS100002,5070184486.0,12156,1469111297.0,535030753.0,609008366.0,0.0,541123757.0,2349922779.0,739343531.0,0,67888261,392674773.0,8760,1442,1552,0,5038
20224,D,3120217,CS100002,217191039.0,6153,106165303.0,1388803.0,46764259.0,3435839.0,71749992.0,94815282.0,61125311.0,8157611,10192781,22401157.0,3124,22,1385,0,2702
20224,D,3120078,CS100003,218501601.0,3705,71041947.0,20142309.0,23826645.0,15958950.0,25952066.0,62434279.0,74684354.0,1123678,37672636,47329607.0,2700,489,301,0,1254
20224,A,3110079,CS100003,128592662.0,2174,45428203.0,12214161.0,20678638.0,31003354.0,4461110.0,45112729.0,59593242.0,0,63884266,35726272.0,1366,235,301,0,714
20224,A,3110313,CS100003,39608425.0,2408,2715659.0,6453754.0,0.0,0.0,21590242.0,11831076.0,11350004.0,664125,19987257,7246246.0,2251,412,0,5,712
20224,A,3110419,CS100003,297211733.0,6161,87172858.0,39596151.0,26937847.0,6866403.0,21843900.0,145129068.0,68761070.0,4997810,48670641,50493176.0,4637,989,874,0,2566
